CodigoCentroSaida,TipoTraco,TipoLancamento,Aglomerante,DataProjecao,MPaAcimaPeriodosReais,MPaAcimaPeriodosProjetados,PercentualAbaixoPeriodosReais,PercentualAbaixoPeriodosProjetados,UltimaAlteracaoDesvioImpactouDadosReais,AlteracaoDesvio
79120,E,B,69051.0,2016-09-23 07:55:20.140,5.7829787234042564,3.572894180507189,7.6923076923076925,0.0,True,MANTEVE
79120,E,B,64051.0,2016-09-23 08:02:00.200,9.253795379537953,7.413986099681257,0.0,0.0,True,MANTEVE
51120,N,B,60051.0,2016-09-30 08:19:16.673,3.76531767955801,2.982061008509033,0.0,7.142857142857142,True,MANTEVE
51120,E,B,60051.0,2016-09-30 11:09:29.807,5.782467948717949,5.400630405902885,15.0,0.0,True,MANTEVE
51020,N,C,29051.0,2016-09-30 08:31:48.613,3.124109756097562,1.746414842542847,9.090909090909092,29.591836734693878,True,MANTEVE
51020,E,B,29051.0,2016-09-30 13:25:13.880,7.108503401360545,4.742272576935712,0.0,0.0,True,AUMENTOU POUCO
148020,N,B,71051.0,2016-09-30 07:37:07.133,5.425845697329377,3.386437429652799,4.166666666666666,12.5,False,AUMENTOU POUCO
51120,E,B,61051.0,2016-09-30 07:48:24.413,0.0,7.576628609595161,0.0,0.0,True,MANTEVE
51120,N,B,61051.0,2016-09-30 08:21:08.800,1.9378260869565218,3.558971131391481,5.555555555555555,0.0,True,MANTEVE
80020,N,C,70051.0,2016-09-30 07:51:46.107,4.686615720524019,4.935775418697786,0.0,4.918032786885246,True,MANTEVE
80020,E,C,70051.0,2016-09-30 14:42:16.903,15.039328859060404,10.452785100591894,0.0,0.0,False,AUMENTOU POUCO
51020,N,B,28051.0,2016-09-30 08:42:56.563,2.559336283185841,4.419864638062889,18.75,5.263157894736842,True,MANTEVE
51020,E,B,28051.0,2016-09-30 09:10:43.313,7.699365079365079,9.49428167692422,0.0,0.0,False,DIMINUIU POUCO
79120,E,B,69051.0,2016-09-30 09:29:19.033,1.8100000000000012,3.572894180507189,25.0,0.0,True,MANTEVE
79120,N,B,68051.0,2016-09-30 10:06:40.347,4.886848484848485,3.4225577488757355,5.128205128205128,2.941176470588235,False,MANTEVE
79120,E,C,68051.0,2016-09-30 12:52:54.450,5.596137566137568,6.55530571103034,3.571428571428571,3.225806451612903,True,MANTEVE
79120,N,B,64051.0,2016-09-30 14:05:13.197,5.677419354838711,1.7319325089281918,0.0,0.0,True,INDEFINIDO
79120,E,B,64051.0,2016-09-30 17:16:32.810,9.496825657894735,5.769997990085853,0.0,0.0,True,MANTEVE
79020,N,B,62051.0,2016-09-30 07:17:00.153,8.028607594936709,8.922749584281114,0.0,0.0,False,DIMINUIU POUCO
60020,E,B,66051.0,2016-09-30 07:19:53.553,0.0,7.655918418488027,0.0,0.0,False,DIMINUIU POUCO
60020,N,B,66051.0,2016-09-30 14:04:38.747,4.5624852071005915,2.0174875302570117,0.0,15.09433962264151,True,MANTEVE
79020,E,B,63051.0,2016-09-30 10:21:53.513,15.324444444444444,6.678241487081231,0.0,0.0,True,INDEFINIDO
79020,N,C,56051.0,2016-09-30 14:05:08.353,0.0,3.9047329500623507,0.0,16.666666666666664,False,MANTEVE
51020,N,B,29051.0,2016-10-07 07:21:41.623,2.906866028708135,-0.5118285846941718,8.771929824561402,38.23529411764706,True,MANTEVE
51020,E,B,29051.0,2016-10-07 08:21:29.193,7.340892388451445,-4.235360117978982,0.0,26.0,True,MANTEVE
51120,N,C,60051.0,2016-10-07 07:31:50.457,4.390916114790287,-1.6406282830639662,0.0,23.711340206185564,True,MANTEVE
51120,E,B,60051.0,2016-10-07 13:29:43.530,4.709586466165413,5.107124261882886,11.11111111111111,0.0,False,AUMENTOU POUCO
79020,N,B,62051.0,2016-10-07 07:02:37.320,7.555865724381626,-0.022802093170286516,0.0,23.684210526315788,False,MANTEVE
79020,E,C,62051.0,2016-10-07 08:00:17.797,9.827696078431375,10.768798679202717,0.0,7.6923076923076925,False,INDEFINIDO
148020,N,B,71051.0,2016-10-07 07:28:30.040,3.5012252964426867,2.280916104182467,11.76470588235294,14.583333333333334,True,MANTEVE
51120,E,B,61051.0,2016-10-07 07:40:23.200,0.0,7.576628609595161,0.0,0.0,False,DIMINUIU POUCO
51120,N,B,61051.0,2016-10-07 14:15:13.207,2.573577981651376,2.0060700066943795,0.0,7.6923076923076925,False,AUMENTOU POUCO
60020,E,B,66051.0,2016-10-07 08:53:13.453,0.0,8.862646150113067,0.0,0.0,False,MANTEVE
60020,N,C,66051.0,2016-10-07 07:33:25.043,2.079316239316239,2.5933249765445368,15.625,13.333333333333334,False,AUMENTOU POUCO
80020,N,C,70051.0,2016-10-07 12:13:57.617,4.881865509761386,1.8490423818397788,3.3333333333333335,17.857142857142858,True,MANTEVE
80020,E,B,70051.0,2016-10-07 13:06:38.837,13.75318918918919,10.04998719664411,0.0,5.88235294117647,True,DIMINUIU POUCO
79120,E,B,64051.0,2016-10-07 12:44:01.750,9.381784702549572,-7.2296069904335925,0.0,37.5,True,MANTEVE
79120,N,B,64051.0,2016-10-07 13:41:24.540,0.0,2.4649500289891986,0.0,0.0,False,MANTEVE
51020,E,B,28051.0,2016-10-07 13:14:58.973,7.699365079365079,9.601549964200602,0.0,0.0,False,MANTEVE
51020,N,B,28051.0,2016-10-07 09:05:56.130,3.5000281690140853,3.976201249773068,8.333333333333332,4.3478260869565215,True,MANTEVE
79120,N,C,68051.0,2016-10-07 14:53:29.620,3.719828897338403,3.0525897637361115,9.75609756097561,3.389830508474576,True,MANTEVE
79120,E,C,68051.0,2016-10-07 15:18:43.560,7.485331325301205,0.45694729299222103,4.166666666666666,21.428571428571427,True,MANTEVE
79020,E,B,56051.0,2016-10-07 10:43:16.583,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,E,B,69051.0,2016-10-07 08:43:47.840,4.41769230769231,1.5150429132765775,0.0,14.285714285714285,True,MANTEVE
51120,N,B,60051.0,2016-10-14 07:04:13.853,5.099162062615101,-2.5965814280930304,1.3513513513513513,29.72972972972973,False,AUMENTOU POUCO
51120,E,B,60051.0,2016-10-14 10:08:33.090,6.525030120481928,-0.28476288205155487,0.0,20.0,True,DIMINUIU POUCO
51020,E,B,29051.0,2016-10-14 07:21:37.630,6.3424000000000005,-4.161028123008844,0.0,27.659574468085108,True,MANTEVE
51020,N,C,29051.0,2016-10-14 08:43:48.143,4.037493036211697,-0.7426987677415866,4.0,42.35294117647059,False,AUMENTOU POUCO
51020,N,B,28051.0,2016-10-14 08:17:42.037,4.644824399260628,5.345454626891396,0.0,3.7735849056603774,True,MANTEVE
51020,E,B,28051.0,2016-10-14 15:19:05.307,10.114181818181818,7.8360588033719765,0.0,0.0,True,MANTEVE
80020,N,B,70051.0,2016-10-14 07:30:43.767,5.148241758241758,3.4836059751175656,3.225806451612903,14.0625,True,MANTEVE
80020,E,B,70051.0,2016-10-14 12:27:06.393,12.235042735042734,12.852527394792704,0.0,7.6923076923076925,True,AUMENTOU POUCO
79120,N,B,68051.0,2016-10-14 08:14:17.087,3.7105636070853443,4.188705567449163,8.51063829787234,3.076923076923077,True,MANTEVE
79120,E,B,68051.0,2016-10-14 11:12:02.427,7.64085294117647,1.0007873221679506,0.0,18.51851851851852,False,DIMINUIU POUCO
51120,N,C,61051.0,2016-10-14 12:44:17.257,4.6615625,1.4480461085752208,0.0,10.0,True,DIMINUIU POUCO
60020,N,C,66051.0,2016-10-14 13:56:18.053,2.1786854460093896,3.8746470470939203,13.953488372093023,7.317073170731707,False,MANTEVE
60020,E,B,66051.0,2016-10-14 13:09:16.420,0.0,8.862646150113067,0.0,0.0,False,MANTEVE
148020,N,B,71051.0,2016-10-14 16:10:23.583,3.2596953405017923,1.269884160278908,13.157894736842104,17.77777777777778,True,DIMINUIU POUCO
79020,N,B,62051.0,2016-10-14 07:23:10.333,6.635859872611465,1.846775620761668,0.0,15.909090909090908,True,MANTEVE
79020,E,C,62051.0,2016-10-14 16:50:32.780,11.843231441048033,2.9298006847859095,0.0,20.0,True,AUMENTOU POUCO
79120,E,B,64051.0,2016-10-14 07:38:28.093,8.066331658291457,-7.02622427792526,0.0,35.294117647058826,True,MANTEVE
79120,N,B,64051.0,2016-10-14 08:13:49.183,0.0,3.119171121249241,0.0,0.0,False,MANTEVE
79120,E,B,69051.0,2016-10-14 07:18:11.617,4.8933333333333335,1.229048973925984,0.0,16.666666666666664,True,MANTEVE
79020,E,B,56051.0,2016-10-14 14:19:58.207,0.0,0.0,0.0,0.0,False,DIMINUIU MUITO
51020,N,C,29051.0,2016-10-21 07:01:24.333,3.013710972346121,1.0491241753035985,7.894736842105263,23.4375,False,MANTEVE
51020,E,B,29051.0,2016-10-21 08:09:19.883,6.990703363914375,-2.6398227421375817,0.0,29.82456140350877,True,MANTEVE
80020,N,B,70051.0,2016-10-21 07:21:30.767,6.773032786885245,3.268219397346877,0.0,10.256410256410255,True,MANTEVE
80020,E,B,70051.0,2016-10-21 13:57:51.260,14.01135135135135,11.25079490813257,0.0,5.555555555555555,True,MANTEVE
51020,E,B,28051.0,2016-10-21 07:57:22.303,9.867301587301586,7.761357183336305,0.0,0.0,False,AUMENTOU POUCO
51020,N,C,28051.0,2016-10-21 09:08:45.707,4.308301886792454,5.215040517358539,0.0,4.597701149425287,False,AUMENTOU POUCO
60020,N,C,66051.0,2016-10-21 08:00:14.617,3.123333333333333,4.02596146688389,3.571428571428571,2.380952380952381,False,MANTEVE
60020,E,B,66051.0,2016-10-21 10:52:26.080,10.328695652173913,9.021993736656478,0.0,0.0,True,MANTEVE
51120,E,B,60051.0,2016-10-21 07:00:36.403,6.698682432432431,1.548849231322642,0.0,13.333333333333334,True,AUMENTOU POUCO
51120,N,C,60051.0,2016-10-21 14:19:39.597,4.426979062811565,-0.47358928380849696,4.285714285714286,21.12676056338028,False,MANTEVE
79020,N,C,62051.0,2016-10-21 07:19:24.890,7.44795,-0.8372072420676397,0.0,19.148936170212767,True,MANTEVE
79020,E,C,62051.0,2016-10-21 15:58:18.720,14.537938931297708,3.635599461173413,0.0,16.666666666666664,True,MANTEVE
51120,E,B,61051.0,2016-10-21 07:42:33.153,9.51,0.0,0.0,0.0,True,INDEFINIDO
51120,N,B,61051.0,2016-10-21 09:59:10.257,4.084482758620689,4.685006027795538,0.0,6.25,True,MANTEVE
148020,N,B,71051.0,2016-10-21 07:45:13.213,4.302767857142857,1.1070273663552632,2.5,24.074074074074073,True,AUMENTOU POUCO
79120,E,B,69051.0,2016-10-21 08:38:03.180,0.0,1.229048973925984,0.0,16.666666666666664,True,MANTEVE
79120,N,B,69051.0,2016-10-21 10:06:02.640,4.2772727272727264,0.30310553013405006,0.0,50.0,True,INDEFINIDO
79120,N,C,68051.0,2016-10-21 13:26:24.623,4.5695606694560675,4.3323221392937485,0.0,2.5316455696202533,True,MANTEVE
79120,E,C,68051.0,2016-10-21 14:44:46.590,7.040000000000001,-0.6516367333758912,0.0,22.727272727272727,True,AUMENTOU POUCO
79120,E,B,64051.0,2016-10-21 07:14:12.930,8.111714285714287,-3.584572318641224,0.0,27.27272727272727,True,MANTEVE
51020,E,B,29051.0,2016-10-28 06:59:04.813,11.461247264770238,5.97689288136616,0.0,8.16326530612245,True,DIMINUIU POUCO
51020,N,C,29051.0,2016-10-28 07:52:13.330,3.132442965779468,5.942391271326144,8.333333333333332,3.3333333333333335,True,DIMINUIU POUCO
51020,N,B,28051.0,2016-10-28 08:30:10.683,2.4150847457627127,4.410980001625806,0.0,9.30232558139535,False,MANTEVE
51020,E,B,28051.0,2016-10-28 07:00:19.473,11.510000000000002,7.761357183336305,0.0,0.0,False,MANTEVE
80020,N,C,70051.0,2016-10-28 09:22:29.703,8.308936877076412,4.9315920997212395,0.0,1.2987012987012987,True,DIMINUIU POUCO
80020,E,B,70051.0,2016-10-28 08:58:40.407,13.942272727272725,11.618851094525875,0.0,0.0,False,DIMINUIU POUCO
51120,N,B,60051.0,2016-10-28 06:59:23.640,4.589413646055437,5.77753879050497,3.076923076923077,0.0,True,DIMINUIU POUCO
51120,E,B,60051.0,2016-10-28 08:31:45.200,8.955522388059702,6.084488038316846,0.0,0.0,True,DIMINUIU POUCO
148020,N,B,71051.0,2016-10-28 07:43:28.963,4.458483965014578,2.179129148164945,0.0,22.535211267605636,True,MANTEVE
79020,N,B,62051.0,2016-10-28 08:01:16.787,9.722181818181818,5.700995315771262,0.0,0.0,False,DIMINUIU POUCO
79020,E,B,62051.0,2016-10-28 06:57:50.990,16.849999999999998,7.667834575757962,0.0,0.0,True,MANTEVE
79120,N,B,68051.0,2016-10-28 08:20:04.617,5.220110905730128,4.944347737364014,0.0,0.9900990099009901,True,MANTEVE
79120,E,B,68051.0,2016-10-28 10:00:06.770,9.220788177339902,5.85008557206452,0.0,0.0,True,MANTEVE
51120,N,C,61051.0,2016-10-28 14:28:46.027,4.894579439252337,3.8258552364686236,0.0,7.4074074074074066,True,MANTEVE
60020,N,B,66051.0,2016-10-28 08:00:48.753,7.462380952380952,5.083154765742313,0.0,0.0,False,DIMINUIU POUCO
60020,E,B,66051.0,2016-10-28 12:07:41.187,12.516417910447762,0.0,0.0,0.0,True,MANTEVE
79020,N,C,56051.0,2016-10-28 13:33:57.030,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,E,B,69051.0,2016-10-28 06:51:14.193,4.748333333333334,2.9590914608601584,16.666666666666664,0.0,True,MANTEVE
79020,E,B,63051.0,2016-10-28 11:59:31.927,10.394516129032256,0.0,0.0,0.0,True,INDEFINIDO
79120,N,B,68051.0,2016-11-04 07:04:51.270,6.045265700483092,4.223979122635441,0.0,3.225806451612903,False,DIMINUIU POUCO
79120,E,B,68051.0,2016-11-04 12:31:37.820,7.504064516129034,1.0956829186439443,0.0,10.344827586206897,False,DIMINUIU POUCO
79020,N,B,62051.0,2016-11-04 07:52:08.530,9.50281725888325,3.0792537345664703,0.0,6.976744186046512,False,MANTEVE
51020,N,B,29051.0,2016-11-04 07:53:25.480,4.542690972222222,4.166303707805847,10.0,6.8493150684931505,True,MANTEVE
51020,E,C,29051.0,2016-11-04 08:12:38.173,11.621633027522936,4.414218975211889,0.0,8.88888888888889,True,AUMENTOU POUCO
51120,N,B,60051.0,2016-11-04 07:03:29.060,6.650093109869648,4.2413911760792,0.0,5.263157894736842,True,MANTEVE
51120,E,B,60051.0,2016-11-04 09:26:45.510,7.997539682539683,0.8945551712471699,0.0,15.384615384615385,True,AUMENTOU POUCO
60020,N,B,66051.0,2016-11-04 07:12:40.100,7.162499999999998,6.288974553357023,0.0,0.0,False,MANTEVE
80020,N,B,70051.0,2016-11-04 07:44:52.087,8.338747697974217,3.85867227289466,2.631578947368421,4.411764705882353,True,MANTEVE
80020,E,B,70051.0,2016-11-04 07:03:27.957,13.063833333333331,6.307218458837571,0.0,0.0,False,MANTEVE
148020,N,B,71051.0,2016-11-04 08:20:47.300,1.792938144329896,0.797533919889812,33.33333333333333,28.947368421052634,False,AUMENTOU POUCO
51020,N,B,28051.0,2016-11-04 15:40:06.250,5.4287935656836455,3.2202581505229153,2.0408163265306123,14.285714285714285,False,MANTEVE
51020,E,B,28051.0,2016-11-04 12:44:29.157,0.0,7.761357183336305,0.0,0.0,False,MANTEVE
51120,E,B,61051.0,2016-11-04 07:30:00.677,0.0,0.0,0.0,0.0,False,INDEFINIDO
79120,N,B,64051.0,2016-11-04 14:07:38.703,7.686666666666666,-3.912336307114896,0.0,16.666666666666664,True,INDEFINIDO
51020,N,C,72051.0,2016-11-04 09:06:23.977,0.0,8.000171931692389,0.0,0.0,False,INDEFINIDO
79020,E,B,56051.0,2016-11-04 09:04:26.307,0.0,0.0,0.0,0.0,True,INDEFINIDO
79120,E,B,69051.0,2016-11-04 12:04:41.163,6.174000000000001,3.042914846003786,0.0,0.0,True,MANTEVE
79020,N,B,62051.0,2016-11-11 07:08:14.723,5.7845730550284635,2.449334736722005,2.7027027027027026,6.8181818181818175,True,MANTEVE
51120,N,B,60051.0,2016-11-11 07:14:48.473,5.011908517350157,3.6616955372282045,0.0,6.363636363636363,False,MANTEVE
51120,E,B,60051.0,2016-11-11 07:18:23.103,5.377417218543047,1.5047916355735789,0.0,12.5,True,MANTEVE
51020,N,B,29051.0,2016-11-11 07:50:43.777,5.090576923076924,3.5438275173188805,2.941176470588235,6.578947368421052,False,MANTEVE
51020,E,C,29051.0,2016-11-11 07:20:08.520,4.686950495049506,4.437828270420327,14.705882352941178,4.819277108433735,False,DIMINUIU POUCO
79120,N,B,68051.0,2016-11-11 07:53:26.833,4.298691037735851,3.815032452424559,1.6129032258064515,5.05050505050505,False,MANTEVE
79120,E,C,68051.0,2016-11-11 14:49:14.953,4.748256578947368,0.9020810787559075,4.761904761904762,12.0,True,AUMENTOU POUCO
80020,N,B,70051.0,2016-11-11 08:06:43.913,4.130676117775355,3.8809716696279555,7.936507936507936,6.666666666666667,True,MANTEVE
80020,E,C,70051.0,2016-11-11 15:28:28.023,10.055944700460829,5.811029797396584,0.0,0.0,False,MANTEVE
51020,E,B,28051.0,2016-11-11 08:26:15.257,10.138333333333334,0.0,0.0,0.0,True,MANTEVE
51020,N,B,28051.0,2016-11-11 07:55:22.707,4.351439628482974,2.134475711204308,4.705882352941177,14.705882352941178,False,AUMENTOU POUCO
51120,E,B,61051.0,2016-11-11 07:25:44.153,0.0,0.0,0.0,0.0,True,DIMINUIU POUCO
51120,N,B,61051.0,2016-11-11 09:12:17.750,3.270352941176471,4.068847730087705,8.333333333333332,5.88235294117647,True,INDEFINIDO
79020,E,B,63051.0,2016-11-11 07:26:20.293,0.0,7.506495056189124,0.0,0.0,False,INDEFINIDO
60020,N,B,66051.0,2016-11-11 07:55:30.873,2.941428571428572,7.68896810795087,11.11111111111111,0.0,True,MANTEVE
148020,N,C,71051.0,2016-11-11 11:59:28.203,-0.3639069767441861,0.7949512066244693,52.17391304347826,30.0,False,MANTEVE
148020,E,B,71051.0,2016-11-11 07:42:34.570,0.0,9.81810636660401,0.0,0.0,False,INDEFINIDO
79120,N,B,64051.0,2016-11-11 08:24:16.127,0.0,-1.483252393175796,0.0,12.5,True,MANTEVE
79120,E,B,64051.0,2016-11-11 09:16:15.087,6.7640677966101705,6.173603016633033,0.0,0.0,True,INDEFINIDO
148020,N,C,74051.0,2016-11-11 12:56:22.850,0.0,-25.0,0.0,100.0,False,INDEFINIDO
79120,E,C,69051.0,2016-11-11 15:30:20.657,0.0,2.6996305348197054,0.0,0.0,True,MANTEVE
60020,E,B,24051.0,2016-11-11 10:28:45.187,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,N,B,28051.0,2016-11-18 06:56:47.753,3.0887370103916862,3.172925500097977,6.097560975609756,5.263157894736842,False,AUMENTOU POUCO
79120,E,B,68051.0,2016-11-18 07:01:39.990,3.988930041152264,2.821102141319669,5.555555555555555,11.538461538461538,True,MANTEVE
79120,N,B,68051.0,2016-11-18 07:50:29.840,3.4685755258126196,3.3421622522359327,6.41025641025641,5.063291139240507,True,MANTEVE
51120,E,B,61051.0,2016-11-18 07:12:37.980,0.0,8.418198414639612,0.0,0.0,True,MANTEVE
60020,N,B,66051.0,2016-11-18 07:30:47.387,3.4066379310344828,7.332237976304993,9.67741935483871,0.0,True,MANTEVE
60020,E,B,66051.0,2016-11-18 16:26:44.583,0.0,5.37735284117614,0.0,0.0,False,INDEFINIDO
79020,E,B,56051.0,2016-11-18 07:43:16.730,0.0,0.0,0.0,0.0,False,INDEFINIDO
79020,E,B,63051.0,2016-11-18 09:57:51.787,0.0,7.634931808503784,0.0,0.0,True,MANTEVE
51020,E,B,29051.0,2016-11-18 13:00:00.627,3.5295339805825248,4.0409883077758,11.76470588235294,5.555555555555555,True,DIMINUIU POUCO
51020,N,B,29051.0,2016-11-18 13:38:04.983,4.6638687150838,3.3090272193042543,4.0,5.714285714285714,True,MANTEVE
79020,E,B,62051.0,2016-11-18 13:35:41.007,5.563703703703704,7.399177810662861,0.0,0.0,True,INDEFINIDO
79020,N,B,62051.0,2016-11-18 13:39:53.957,3.08724340175953,2.1602585412888944,4.3478260869565215,6.666666666666667,False,DIMINUIU POUCO
51120,N,B,60051.0,2016-11-18 13:40:51.343,4.745500910746815,3.0331711324619834,0.0,8.536585365853659,True,MANTEVE
51120,E,B,60051.0,2016-11-18 07:12:54.290,3.1301408450704225,0.9345225875132565,0.0,12.5,True,MANTEVE
148020,N,B,71051.0,2016-11-18 08:01:48.737,-0.17871409028727753,-0.10433591821550568,47.16981132075472,35.8974358974359,False,AUMENTOU POUCO
80020,N,C,70051.0,2016-11-18 12:26:16.950,2.8286020151133497,3.1557503710017323,7.2727272727272725,15.254237288135593,True,MANTEVE
80020,E,C,70051.0,2016-11-18 12:55:43.227,5.785357142857143,5.299517638239579,0.0,0.0,True,AUMENTOU POUCO
79120,N,B,64051.0,2016-11-18 07:20:13.547,0.0,-0.5013551133221672,0.0,7.142857142857142,False,MANTEVE
79120,E,B,64051.0,2016-11-18 08:57:51.330,4.405714285714287,6.177668818359869,0.0,0.0,True,MANTEVE
79120,E,B,69051.0,2016-11-18 07:19:36.910,1.9464516129032257,3.409313033465679,50.0,0.0,True,MANTEVE
148020,N,C,74051.0,2016-11-18 11:25:29.593,0.0,-25.0,0.0,100.0,False,MANTEVE
51120,E,B,60051.0,2016-11-25 07:24:32.237,6.629666666666667,7.281053099997735,0.0,0.0,True,MANTEVE
51120,N,B,60051.0,2016-11-25 07:02:26.377,5.696783103168154,5.175766450392898,1.2195121951219512,1.36986301369863,False,DIMINUIU POUCO
51020,E,B,28051.0,2016-11-25 08:04:05.517,0.0,0.0,0.0,0.0,False,INDEFINIDO
51120,E,B,61051.0,2016-11-25 08:48:02.717,0.0,8.145417492707741,0.0,0.0,True,MANTEVE
51020,N,B,29051.0,2016-11-25 10:49:35.920,4.749166666666666,5.115490648668452,2.127659574468085,0.0,False,DIMINUIU POUCO
51020,E,B,29051.0,2016-11-25 15:53:43.357,7.027392959086584,5.298024371892437,1.4705882352941175,3.4482758620689653,True,MANTEVE
79020,E,B,62051.0,2016-11-25 06:58:22.117,6.4957894736842094,7.086479067535314,0.0,0.0,False,DIMINUIU POUCO
79020,N,B,62051.0,2016-11-25 11:12:37.713,5.286708229426433,3.253500872924913,0.0,2.1739130434782608,False,MANTEVE
79120,E,B,64051.0,2016-11-25 07:12:06.453,0.0,6.177668818359869,0.0,0.0,False,AUMENTOU POUCO
80020,E,B,70051.0,2016-11-25 07:12:51.710,7.855176470588236,5.287839039709114,0.0,0.0,True,DIMINUIU POUCO
80020,N,B,70051.0,2016-11-25 07:54:27.647,5.3015736040609145,2.4901628722236717,0.0,20.0,True,MANTEVE
79120,N,C,68051.0,2016-11-25 07:58:09.090,3.5489757412398926,2.992761415932642,10.526315789473683,5.47945205479452,True,MANTEVE
79120,E,B,68051.0,2016-11-25 08:42:31.467,4.802179930795848,7.738983964696892,0.0,0.0,False,DIMINUIU POUCO
148020,N,C,71051.0,2016-11-25 09:03:03.100,1.1741025641025642,3.9666002502080913,26.53061224489796,14.000000000000002,False,MANTEVE
79020,E,B,63051.0,2016-11-25 09:12:06.683,0.0,7.026963593355438,0.0,0.0,False,AUMENTOU POUCO
79120,E,B,69051.0,2016-11-25 09:23:10.247,2.046046511627907,0.4423771099165902,36.36363636363637,33.33333333333333,True,MANTEVE
60020,E,B,66051.0,2016-11-25 09:29:32.560,0.0,7.639662832133268,0.0,0.0,False,MANTEVE
60020,N,B,66051.0,2016-11-25 10:31:32.420,5.844742268041237,6.543408525320867,0.0,0.0,False,DIMINUIU POUCO
148020,E,B,74051.0,2016-11-25 12:11:43.343,0.0,1.1321072587471197,0.0,55.55555555555556,False,INDEFINIDO
148020,N,C,74051.0,2016-11-25 08:45:31.490,0.0,-7.281837211754333,0.0,50.0,False,MANTEVE
79020,N,B,56051.0,2016-11-25 15:09:36.050,0.0,2.930926100453746,0.0,0.0,True,INDEFINIDO
60020,N,C,24051.0,2016-11-25 12:48:33.457,0.0,0.0,0.0,0.0,False,INDEFINIDO
60020,E,C,24051.0,2016-11-25 14:26:58.050,0.0,0.0,0.0,0.0,False,INDEFINIDO
51020,E,B,29051.0,2016-12-02 08:13:44.723,6.634792219274977,-0.5694137547283972,1.3888888888888888,17.94871794871795,False,MANTEVE
51020,N,B,29051.0,2016-12-02 12:18:51.157,5.424547872340426,2.147655353236291,0.0,8.19672131147541,False,MANTEVE
51020,E,B,28051.0,2016-12-02 08:24:03.333,0.0,-6.104562585623505,0.0,33.33333333333333,False,DIMINUIU POUCO
79120,E,B,69051.0,2016-12-02 06:54:48.343,3.3850000000000016,0.4423771099165902,0.0,33.33333333333333,True,MANTEVE
79120,N,C,69051.0,2016-12-02 13:03:46.000,0.0,0.0,0.0,0.0,False,INDEFINIDO
79020,N,C,62051.0,2016-12-02 07:07:08.573,5.799612403100776,2.6237767687504374,0.0,12.121212121212121,False,MANTEVE
79020,E,B,62051.0,2016-12-02 10:26:56.607,0.0,1.072114077705525,0.0,40.0,False,MANTEVE
51120,N,B,60051.0,2016-12-02 07:13:31.150,5.85899803536346,3.35565004886227,2.941176470588235,6.666666666666667,False,MANTEVE
51120,E,C,60051.0,2016-12-02 08:34:07.237,7.455827814569537,7.366509793578797,0.0,0.0,True,MANTEVE
80020,E,B,70051.0,2016-12-02 07:32:01.520,8.874126984126983,3.2191049188169836,0.0,22.22222222222222,False,AUMENTOU POUCO
80020,N,B,70051.0,2016-12-02 08:51:56.970,7.359514866979655,-0.9686528735456522,0.0,29.03225806451613,False,AUMENTOU MUITO
