CodigoNotaFiscal,CodigoCentroSaida,CodigoReceita,Volume,RelacaoAguaCimento,TipoLancamento,DataEmissaoNotaFiscal,CodigoCliente,CodigoMotorista,Status,QuantidadeAgua,QuantidadeAdicaoAgua,TempoPermanenciaObra,ConsumoTotal,FCK,TipoTraco,IdadeTraco,Aglomerante,Rompimento7Dias,Rompimento28Dias,DesvioUtilizado,Projecao
460331,60020,34506051,8.0,0.595,B,2017-07-18 07:32:18.523,157754051,518051,N,1448,,2017-07-18 01:16:00,2632.0,30.0,E,28,77051.0,0.0,0.0,7.0,
460333,79120,29784051,8.0,0.536,B,2017-07-18 07:35:16.293,131687051,105079,N,1312,,2017-07-18 00:29:00,2840.0,30.0,E,7,69051.0,35.31,,6.5,41.765674564682506
460334,79020,30927051,8.0,0.7040000000000001,B,2017-07-18 07:35:26.937,216799998,95079,N,1336,,2017-07-18 01:35:00,4512.0,25.0,N,28,62051.0,0.0,0.0,4.5,
460335,51020,8976051,8.0,0.611,B,2017-07-18 07:39:20.537,11344051,226051,N,1232,,2017-07-18 00:35:00,4928.0,30.0,N,28,29051.0,31.44,45.22,3.5,41.83782208633267
460336,51120,22260051,8.0,0.611,B,2017-07-18 07:44:44.387,11344051,94079,N,1256,,2017-07-18 00:41:00,4928.0,30.0,N,28,60051.0,25.89,38.99,3.5,36.60596327247218
460337,80020,30457051,7.0,0.706,B,2017-07-18 07:44:59.173,13432051,40080,N,1169,,2017-07-18 00:32:00,1876.0,25.0,N,28,70051.0,20.69,33.73,4.5,30.4370240373686
460338,148020,33760051,5.5,0.617,C,2017-07-18 07:47:53.777,217048051,42080,N,935,,2017-07-18 02:20:00,1667.0,30.0,N,28,71051.0,21.3,32.87,5.5,31.497262687444156
460339,51020,9218051,8.0,0.87,B,2017-07-18 07:50:45.453,132517152,49079,N,1208,,2017-07-18 00:27:00,3536.0,15.0,N,28,29051.0,0.0,0.0,3.5,
460340,79120,29127051,6.5,0.609,B,2017-07-18 07:51:04.830,135588051,49080,N,1073,,2017-07-18 02:07:00,4160.0,30.0,N,28,68051.0,0.0,0.0,5.0,
460342,51020,9198051,8.0,0.762,B,2017-07-18 08:01:48.920,139354998,577051,N,1192,50.0,2017-07-18 00:55:00,3936.0,20.0,N,28,29051.0,15.1,25.85,3.5,24.534591856690195
460343,51120,22260051,8.0,0.611,B,2017-07-18 08:05:40.753,11344051,624051,N,1256,,2017-07-18 00:39:00,4928.0,30.0,N,28,60051.0,26.01,40.43,3.5,36.72896396381357
460344,79020,29798051,5.0,0.624,B,2017-07-18 08:05:59.467,130965051,114079,N,800,,2017-07-18 02:25:00,3040.0,30.0,N,28,62051.0,26.58,39.09,4.5,37.013510172388806
460347,79120,29784051,8.0,0.536,B,2017-07-18 08:12:27.240,131687051,162079,N,1312,,2017-07-18 00:21:00,2840.0,30.0,E,7,69051.0,36.18,,6.5,42.62151525362691
460348,80020,30457051,5.0,0.706,B,2017-07-18 08:12:58.083,13432051,116079,N,835,,2017-07-18 01:01:00,1340.0,25.0,N,28,70051.0,0.0,0.0,4.5,
460350,79020,30927051,8.0,0.7040000000000001,B,2017-07-18 08:33:07.180,216799998,120079,N,1336,,2017-07-18 02:09:00,4512.0,25.0,N,28,62051.0,0.0,0.0,4.5,
460352,60020,32138051,8.0,0.953,B,2017-07-18 08:52:01.177,132517152,828051,N,1368,,2017-07-18 00:31:00,1632.0,15.0,N,28,24051.0,0.0,0.0,5.0,
460353,79120,29784051,8.0,0.536,B,2017-07-18 08:54:02.700,131687051,104079,N,1312,,2017-07-18 00:30:00,2840.0,30.0,E,7,69051.0,0.0,,6.5,
460355,80020,30463051,8.0,0.518,B,2017-07-18 09:08:27.800,129785051,6080,N,1392,,2017-07-18 00:35:00,2936.0,40.0,N,28,70051.0,31.79,49.46,5.0,45.66025377109176
460356,51120,22260051,8.0,0.611,B,2017-07-18 09:15:03.817,11344051,66079,N,1256,,2017-07-18 00:21:00,4928.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460357,60020,32138051,8.0,0.953,B,2017-07-18 09:15:49.390,132517152,890051,N,1368,,2017-07-18 01:00:00,1632.0,15.0,N,28,24051.0,13.84,19.62,5.0,18.38272367201776
460358,80020,30414051,8.0,0.782,B,2017-07-18 09:19:02.160,125243051,8148,N,1328,,2017-07-18 00:53:00,1936.0,20.0,N,28,70051.0,0.0,0.0,4.5,
460359,51020,32863051,8.0,0.589,B,2017-07-18 09:23:59.277,109044051,49079,N,1280,,2017-07-18 00:38:00,5232.0,30.0,E,28,29051.0,26.66,41.6,4.5,37.24005058686875
460360,51120,22320051,6.0,0.6829999999999999,B,2017-07-18 09:30:06.360,174911998,340051,N,1020,,2017-07-18 00:48:00,3552.0,25.0,N,28,60051.0,23.0,36.41,3.5,33.57604961704827
460361,80020,30463051,8.0,0.518,B,2017-07-18 09:30:12.247,129785051,11080,N,1392,,2017-07-18 00:41:00,2936.0,40.0,N,28,70051.0,33.3,50.3,5.0,47.703910033108585
460362,79020,31419051,5.0,0.705,C,2017-07-18 09:30:52.063,146007998,113079,N,765,,2017-07-18 01:55:00,2630.0,25.0,N,28,62051.0,19.78,30.62,4.5,30.764745843497188
460363,51020,29527051,5.0,0.581,C,2017-07-18 09:34:49.077,4108051,85079,N,745,,2017-07-18 00:32:00,1545.0,35.0,N,28,28051.0,0.0,0.0,6.0,
460364,51120,22260051,8.0,0.611,B,2017-07-18 09:38:56.433,11344051,54079,N,1256,,2017-07-18 00:18:00,4928.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460365,79120,29784051,8.0,0.536,B,2017-07-18 09:42:05.990,131687051,105079,N,1312,,2017-07-18 00:29:00,2840.0,30.0,E,7,69051.0,36.98,,6.5,43.40486081120006
460366,51020,9198051,8.0,0.762,B,2017-07-18 09:43:51.687,139354998,731051,N,1192,,2017-07-18 01:08:00,3936.0,20.0,N,28,29051.0,17.62,27.57,3.5,27.53859960464603
460368,80020,30463051,8.0,0.518,B,2017-07-18 09:47:55.910,129785051,342051,N,1392,,2017-07-18 01:56:00,2936.0,40.0,N,28,70051.0,0.0,0.0,5.0,
460371,79120,29087051,8.0,0.6890000000000001,B,2017-07-18 09:56:41.847,71276051,162079,N,1256,,2017-07-18 00:45:00,4384.0,25.0,N,28,68051.0,0.0,0.0,5.0,
460372,51020,30201051,6.0,0.6579999999999999,B,2017-07-18 09:58:51.230,99248051,222051,N,930,,2017-07-18 00:12:00,3432.0,25.0,E,28,29051.0,0.0,0.0,4.5,
460373,51120,22260051,8.0,0.611,B,2017-07-18 10:00:28.363,11344051,226051,N,1256,,2017-07-18 00:18:00,4928.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460374,80020,30463051,8.0,0.518,B,2017-07-18 10:06:24.070,129785051,40080,N,1392,,2017-07-18 02:03:00,2936.0,40.0,N,28,70051.0,32.89,46.46,5.0,47.14956930404521
460379,51020,32863051,8.0,0.589,B,2017-07-18 10:18:26.857,109044051,94079,N,1280,,2017-07-18 00:26:00,5232.0,30.0,E,28,29051.0,27.79,40.57,4.5,38.355892121612015
460380,51120,22260051,8.0,0.611,B,2017-07-18 10:21:49.580,11344051,517051,N,1256,,2017-07-18 00:23:00,4928.0,30.0,N,28,60051.0,26.22,39.96,3.5,36.94369887980022
460382,80020,30414051,8.0,0.782,B,2017-07-18 10:32:42.403,125243051,11148,N,1328,,2017-07-18 00:21:00,1936.0,20.0,N,28,70051.0,0.0,0.0,4.5,
460383,51020,9198051,6.0,0.762,B,2017-07-18 10:32:46.003,139354998,577051,N,894,50.0,2017-07-18 02:27:00,2952.0,20.0,N,28,29051.0,0.0,0.0,3.5,
460385,79120,29784051,8.0,0.536,B,2017-07-18 10:47:27.923,131687051,399051,N,1312,,2017-07-18 00:26:00,2840.0,30.0,E,7,69051.0,36.38,,6.5,42.81767487440347
460386,51020,34531051,6.0,0.657,B,2017-07-18 10:59:36.883,202292998,727051,N,1182,,2017-07-18 02:45:00,4236.0,25.0,E,28,29051.0,19.72,32.7,4.5,29.930326332065903
460387,51120,22320051,6.0,0.6829999999999999,B,2017-07-18 11:04:39.267,174911998,340051,N,1020,45.0,2017-07-18 00:45:00,3552.0,25.0,N,28,60051.0,20.7,33.21,3.5,31.064658172900845
460388,79120,29127051,7.0,0.609,B,2017-07-18 11:10:49.177,135588051,104079,N,1155,,2017-07-18 01:12:00,4480.0,30.0,N,28,68051.0,0.0,0.0,5.0,
460389,51020,9218051,8.0,0.87,B,2017-07-18 11:11:31.657,132517152,49079,N,1208,,2017-07-18 01:12:00,3536.0,15.0,N,28,29051.0,0.0,0.0,3.5,
460390,60020,34506051,8.0,0.595,B,2017-07-18 11:18:32.493,157754051,828051,N,1448,,2017-07-18 01:44:00,2632.0,30.0,E,28,77051.0,0.0,0.0,7.0,
460391,79120,29087051,8.0,0.6890000000000001,B,2017-07-18 11:21:16.167,71276051,95079,N,1256,,2017-07-18 00:40:00,4384.0,25.0,N,28,68051.0,20.85,34.0,5.0,29.82410083665296
460392,80020,30463051,8.0,0.518,B,2017-07-18 11:22:53.750,129785051,6080,N,1392,,2017-07-18 01:13:00,2936.0,40.0,N,28,70051.0,32.82,45.92,5.0,47.05488453231457
460393,79020,29798051,4.0,0.624,B,2017-07-18 11:24:11.147,130965051,65079,N,640,,2017-07-18 01:02:00,2432.0,30.0,N,28,62051.0,0.0,0.0,4.5,
460394,51020,30201051,6.0,0.6579999999999999,B,2017-07-18 11:24:38.407,99248051,624051,N,930,,2017-07-18 01:00:00,3432.0,25.0,E,28,29051.0,22.02,32.73,4.5,32.44707767164664
460395,80020,30414051,8.0,0.782,B,2017-07-18 11:31:04.070,125243051,116079,N,1328,,2017-07-18 00:30:00,1936.0,20.0,N,28,70051.0,0.0,0.0,4.5,
460396,80020,30463051,8.0,0.518,B,2017-07-18 11:38:20.680,129785051,11080,N,1392,,2017-07-18 02:24:00,2936.0,40.0,N,28,70051.0,32.96,45.46,5.0,47.24424200826901
460397,79120,29784051,8.0,0.536,B,2017-07-18 11:47:24.257,131687051,162079,N,1312,,2017-07-18 01:01:00,2840.0,30.0,E,7,69051.0,0.0,,6.5,
460398,51120,22260051,8.0,0.611,B,2017-07-18 12:02:03.063,11344051,66079,N,1256,,2017-07-18 00:42:00,4928.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460399,79020,31419051,5.0,0.705,C,2017-07-18 12:13:47.907,146007998,105079,N,765,,2017-07-18 01:50:00,2630.0,25.0,N,28,62051.0,0.0,0.0,4.5,
460400,79120,29087051,8.0,0.6890000000000001,B,2017-07-18 12:20:01.677,71276051,49080,N,1256,,2017-07-18 01:13:00,4384.0,25.0,N,28,68051.0,19.12,30.53,5.0,28.05832198635216
460401,51020,32863051,6.0,0.589,B,2017-07-18 12:20:31.617,109044051,54079,N,960,,2017-07-18 01:45:00,3924.0,30.0,E,28,29051.0,28.69,41.49,4.5,39.23139454200269
460402,80020,30414051,8.0,0.782,B,2017-07-18 12:22:47.950,125243051,8148,N,1328,,2017-07-18 00:34:00,1936.0,20.0,N,28,70051.0,0.0,0.0,4.5,
460404,51120,22320051,5.0,0.6829999999999999,B,2017-07-18 12:41:44.990,174911998,419051,N,850,30.0,2017-07-18 00:47:00,2960.0,25.0,N,28,60051.0,0.0,0.0,3.5,
460405,79120,34396051,7.0,0.609,B,2017-07-18 12:42:06.740,161409051,114079,N,1456,,2017-07-18 01:43:00,5460.0,30.0,N,28,68051.0,0.0,0.0,5.0,
460406,51020,8976051,8.0,0.611,B,2017-07-18 12:42:11.760,11344051,340051,N,1232,,2017-07-18 00:18:00,4928.0,30.0,N,28,29051.0,0.0,0.0,3.5,
460408,51020,9218051,8.0,0.87,B,2017-07-18 12:53:39.300,132517152,731051,N,1208,,2017-07-18 00:49:00,3536.0,15.0,N,28,29051.0,12.81,21.42,3.5,21.658626985539325
460409,51120,22260051,8.0,0.611,B,2017-07-18 12:56:17.303,11344051,226051,N,1256,,2017-07-18 00:34:00,4928.0,30.0,N,28,60051.0,26.2,41.19,3.5,36.92327613390647
460410,79120,29784051,8.0,0.536,B,2017-07-18 12:57:52.453,131687051,399051,N,1312,,2017-07-18 00:56:00,2840.0,30.0,E,7,69051.0,36.57,,6.5,43.00382617225778
460412,79120,29101051,8.0,0.69,C,2017-07-18 13:07:44.590,120490051,95079,N,1224,,2017-07-18 01:04:00,4304.0,25.0,N,28,68051.0,0.0,0.0,5.0,
460413,80020,30513051,5.0,0.7040000000000001,B,2017-07-18 13:10:40.987,108801051,342051,N,875,,2017-07-18 01:36:00,1395.0,25.0,N,28,70051.0,18.1,31.79,4.5,26.822953507299744
460414,51020,29527051,5.0,0.581,C,2017-07-18 13:13:33.180,4108051,94079,N,745,,2017-07-18 00:38:00,1545.0,35.0,N,28,28051.0,0.0,0.0,6.0,
460416,79120,29087051,6.0,0.6890000000000001,B,2017-07-18 13:20:07.950,71276051,120079,N,942,,2017-07-18 01:52:00,3288.0,25.0,N,28,68051.0,20.64,33.68,5.0,29.61314004909681
460418,51020,34531051,6.0,0.657,B,2017-07-18 13:32:31.913,202292998,85079,N,1182,,2017-07-18 01:33:00,4236.0,25.0,E,28,29051.0,26.02,41.35,4.5,36.59960047652833
460419,80020,30463051,8.0,0.518,B,2017-07-18 13:35:30.517,129785051,40080,N,1392,,2017-07-18 01:25:00,2936.0,40.0,N,28,70051.0,0.0,0.0,5.0,
460420,79120,29109051,6.0,0.6890000000000001,C,2017-07-18 13:41:43.297,136225051,104079,N,1068,,2017-07-18 01:39:00,3600.0,25.0,N,28,68051.0,0.0,0.0,5.0,
460421,51020,28190051,7.0,0.765,C,2017-07-18 13:53:21.913,11344051,113079,N,994,,2017-07-18 00:28:00,3262.0,20.0,N,28,29051.0,0.0,0.0,3.5,
460422,80020,30463051,8.0,0.518,B,2017-07-18 13:54:06.637,129785051,11148,N,1392,,2017-07-18 01:27:00,2936.0,40.0,N,28,70051.0,27.66,40.99,5.0,40.040091195059915
460423,79120,34396051,7.0,0.609,B,2017-07-18 13:55:47.273,161409051,162079,N,1456,,2017-07-18 02:02:00,5460.0,30.0,N,28,68051.0,25.55,36.71,5.0,34.32405468750872
460425,51020,8958051,7.0,0.682,C,2017-07-18 14:02:12.020,211065998,517051,N,1015,,2017-07-18 01:56:00,3682.0,25.0,N,28,29051.0,21.96,31.75,3.5,32.38269320676111
460426,80020,30414051,8.0,0.782,B,2017-07-18 14:03:34.203,125243051,6080,N,1328,,2017-07-18 00:40:00,1936.0,20.0,N,28,70051.0,0.0,0.0,4.5,
460428,80020,30463051,8.0,0.518,B,2017-07-18 14:18:36.680,129785051,116079,N,1392,,2017-07-18 01:12:00,2936.0,40.0,N,28,70051.0,32.68,47.29,5.0,46.8654786832701
460433,51020,33132051,7.0,0.723,C,2017-07-18 14:51:19.710,118263051,727051,N,1176,50.0,2017-07-18 01:37:00,1918.0,25.0,N,28,28051.0,19.53,28.76,6.0,25.3756628024715
460435,79120,29109051,6.0,0.6890000000000001,C,2017-07-18 14:53:22.277,136225051,65079,N,1068,,2017-07-18 01:04:00,3600.0,25.0,N,28,68051.0,0.0,0.0,5.0,
460436,51020,32863051,8.0,0.589,B,2017-07-18 15:00:33.090,109044051,54079,N,1280,,2017-07-18 00:56:00,5232.0,30.0,E,28,29051.0,24.4,44.24,4.5,34.94988080033213
460440,51020,30342051,7.5,0.648,B,2017-07-18 15:10:05.500,12560051,419051,N,1185,,2017-07-18 00:49:00,2235.0,30.0,N,28,28051.0,0.0,0.0,6.0,
460441,80020,30463051,8.0,0.518,B,2017-07-18 15:10:39.467,129785051,8148,N,1392,,2017-07-18 02:25:00,2936.0,40.0,N,28,70051.0,0.0,0.0,5.0,
460442,51020,28581051,4.0,0.682,B,2017-07-18 15:18:38.763,174911998,731051,N,664,,2017-07-18 00:30:00,2360.0,25.0,N,28,29051.0,0.0,0.0,3.5,
460443,80020,30463051,6.0,0.518,B,2017-07-18 15:20:49.053,129785051,11080,N,1044,,2017-07-18 02:59:00,2202.0,40.0,N,28,70051.0,30.46,44.07,5.0,43.85540753706853
460444,51020,28190051,7.0,0.765,C,2017-07-18 15:24:42.777,11344051,173051,N,994,,2017-07-18 00:26:00,3262.0,20.0,N,28,29051.0,0.0,0.0,3.5,
460445,79120,34396051,7.0,0.609,B,2017-07-18 15:27:10.637,161409051,49080,N,1456,,2017-07-18 01:05:00,5460.0,30.0,N,28,68051.0,23.46,34.56,5.0,32.373227032795654
460446,79020,31348051,5.0,0.8,B,2017-07-18 15:40:38.770,10899051,105079,N,795,,2017-07-18 00:33:00,2430.0,20.0,N,28,62051.0,17.29,29.75,4.5,28.17369721574677
460447,51020,30342051,7.0,0.648,B,2017-07-18 15:44:25.880,12560051,222051,N,1106,,2017-07-18 01:00:00,2086.0,30.0,N,28,28051.0,0.0,0.0,6.0,
460448,60020,32138051,8.0,0.953,B,2017-07-18 15:44:51.360,132517152,828051,N,1368,,2017-07-18 00:33:00,1632.0,15.0,N,28,24051.0,17.01,23.13,5.0,21.797927532056768
460449,148020,31258051,6.0,0.6809999999999999,B,2017-07-18 15:47:19.317,217143051,42080,N,1056,,2017-07-18 00:45:00,1716.0,25.0,N,28,71051.0,17.58,27.97,5.5,26.26965840066383
460451,79020,29798051,8.5,0.624,B,2017-07-18 15:54:27.813,10581051,95079,N,1360,,2017-07-18 00:45:00,5170.0,30.0,N,28,62051.0,0.0,0.0,4.5,
460453,79020,31348051,5.0,0.8,B,2017-07-18 16:05:18.703,10899051,114079,N,795,,2017-07-18 00:23:00,2430.0,20.0,N,28,62051.0,0.0,0.0,4.5,
460454,51020,9218051,8.0,0.87,B,2017-07-18 16:12:31.940,132517152,94079,N,1208,,2017-07-18 00:59:00,3536.0,15.0,N,28,29051.0,0.0,0.0,3.5,
460455,79020,31348051,5.0,0.8,B,2017-07-18 16:25:58.700,10899051,120079,N,795,,2017-07-18 01:00:00,2430.0,20.0,N,28,62051.0,0.0,0.0,4.5,
460456,80020,30463051,8.0,0.518,B,2017-07-18 16:28:27.267,129785051,40080,N,1392,,2017-07-18 02:15:00,2936.0,40.0,N,28,70051.0,0.0,0.0,5.0,
460457,51020,28190051,7.0,0.765,C,2017-07-18 16:38:20.083,11344051,704051,N,994,,2017-07-18 00:39:00,3262.0,20.0,N,28,29051.0,16.61,27.25,3.5,26.35322710565273
460458,79120,29114051,4.0,0.611,B,2017-07-18 16:41:18.063,216640998,113079,N,644,,2017-07-18 01:40:00,2488.0,30.0,N,28,68051.0,23.6,32.63,5.0,32.506319211111574
460459,79020,33558051,7.0,0.624,B,2017-07-18 16:56:01.007,156943051,104079,N,1141,,2017-07-18 00:44:00,4256.0,25.0,E,28,62051.0,26.05,41.26,7.5,36.56456696326184
460460,80020,30463051,8.0,0.518,B,2017-07-18 17:05:22.347,129785051,116079,N,1392,,2017-07-18 02:25:00,2936.0,40.0,N,28,70051.0,30.02,45.46,5.0,43.25728988292263
460461,79020,33558051,6.5,0.624,B,2017-07-18 17:26:09.530,156943051,65079,N,1060,,2017-07-18 00:30:00,3954.0,25.0,E,28,62051.0,0.0,0.0,7.5,
460462,80020,30463051,8.0,0.518,B,2017-07-18 17:47:56.913,129785051,6080,N,1392,,2017-07-18 02:11:00,2936.0,40.0,N,28,70051.0,0.0,0.0,5.0,
460463,79120,29114051,4.0,0.611,B,2017-07-18 17:57:51.127,216640998,399051,N,644,,2017-07-18 01:44:00,2488.0,30.0,N,28,68051.0,0.0,0.0,5.0,
460472,51120,22260051,5.0,0.611,B,2017-07-19 06:44:36.727,2013051,419051,N,785,,2017-07-19 00:55:00,3080.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460473,51020,30775051,6.0,0.68,B,2017-07-19 06:45:05.077,12676051,727051,N,1032,,2017-07-19 00:45:00,3636.0,25.0,N,28,29051.0,16.56,25.18,3.5,26.29391749644135
460474,51020,9587051,8.0,0.609,B,2017-07-19 06:52:58.903,216949998,226051,N,1312,,2017-07-19 01:22:00,5200.0,30.0,N,28,29051.0,0.0,0.0,3.5,
460476,51120,34099051,8.0,0.723,B,2017-07-19 06:53:35.420,156870998,624051,N,1296,,2017-07-19 00:42:00,4272.0,20.0,E,28,60051.0,22.18,32.82,5.0,32.69141028013448
460477,148020,31258051,7.5,0.6809999999999999,B,2017-07-19 07:00:03.343,13661051,42080,N,1320,,2017-07-19 00:45:00,2145.0,25.0,N,28,71051.0,19.35,28.11,5.5,28.76419903633462
460478,79120,34481051,8.0,0.69,B,2017-07-19 07:03:09.190,98059051,95079,N,1576,,2017-07-19 00:42:00,5264.0,25.0,N,28,68051.0,21.97,30.64,5.0,30.934152485751707
460480,51020,23009051,8.0,0.682,B,2017-07-19 07:04:14.217,8043051,731051,N,1336,,2017-07-19 01:01:00,4480.0,25.0,N,28,29051.0,17.71,25.97,3.5,27.64308013089476
460481,79020,31715051,6.5,0.552,B,2017-07-19 07:04:56.980,8087051,49080,N,1125,,2017-07-19 00:52:00,4708.0,35.0,N,28,62051.0,25.8,33.73,4.5,36.35074629765602
460482,80020,30449051,8.0,0.7040000000000001,C,2017-07-19 07:10:13.467,13432051,342051,N,1272,,2017-07-19 03:26:00,2048.0,25.0,N,28,70051.0,19.92,29.41,4.5,29.365473084660522
460483,79120,29065051,5.0,0.7809999999999999,B,2017-07-19 07:16:12.937,192820998,120079,N,800,,2017-07-19 01:22:00,2490.0,20.0,N,28,68051.0,0.0,0.0,5.0,
460484,51020,30775051,6.0,0.68,B,2017-07-19 07:16:31.817,12676051,85079,N,1098,,2017-07-19 00:48:00,3636.0,25.0,N,28,29051.0,0.0,0.0,3.5,
460486,79120,34711051,5.0,0.5,B,2017-07-19 07:26:22.577,216099051,113079,N,855,,2017-07-19 00:45:00,3920.0,35.0,E,28,68051.0,0.0,0.0,7.5,
460487,148020,31258051,7.5,0.6809999999999999,B,2017-07-19 07:29:58.763,13661051,8148,N,1320,,2017-07-19 00:24:00,2145.0,25.0,N,28,71051.0,19.27,27.85,5.5,28.651743869365298
460488,51120,22260051,5.0,0.611,B,2017-07-19 07:31:29.997,2013051,517051,N,835,,2017-07-19 00:10:00,3080.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460489,79020,31715051,6.5,0.552,B,2017-07-19 07:32:55.990,8087051,104079,N,1125,,2017-07-19 00:56:00,4708.0,35.0,N,28,62051.0,28.49,36.93,4.5,38.58389917022438
460490,51020,33732051,8.0,0.736,B,2017-07-19 07:36:52.357,156870998,66079,N,1368,,2017-07-19 00:55:00,4192.0,20.0,E,28,29051.0,17.52,25.46,4.5,27.42229388590011
460491,51120,22254051,5.0,0.762,B,2017-07-19 07:43:50.193,215022998,704051,N,810,,2017-07-19 00:29:00,2460.0,20.0,N,28,60051.0,0.0,0.0,3.5,
460492,51020,9587051,8.0,0.609,B,2017-07-19 07:44:27.697,216949998,222051,N,1400,,2017-07-19 01:17:00,5200.0,30.0,N,28,29051.0,0.0,0.0,3.5,
460493,79120,34481051,8.0,0.69,B,2017-07-19 07:47:00.160,98059051,114079,N,1576,,2017-07-19 00:38:00,5264.0,25.0,N,28,68051.0,19.02,29.16,5.0,27.95426132007364
460495,51020,23009051,8.0,0.682,B,2017-07-19 07:56:01.400,8043051,900000008,N,1336,,2017-07-19 00:36:00,4480.0,25.0,N,28,29051.0,17.89,27.09,3.5,27.851491893795746
460496,79120,29065051,5.0,0.7809999999999999,B,2017-07-19 08:06:07.717,192820998,162079,N,800,,2017-07-19 00:36:00,2490.0,20.0,N,28,68051.0,0.0,0.0,5.0,
460497,148020,31258051,7.5,0.6809999999999999,B,2017-07-19 08:09:01.903,13661051,11148,N,1320,,2017-07-19 00:18:00,2145.0,25.0,N,28,71051.0,23.09,31.2,5.5,33.99329727841405
460498,51020,30775051,6.0,0.68,B,2017-07-19 08:10:22.640,12676051,900000008,N,1098,,2017-07-19 00:30:00,3636.0,25.0,N,28,29051.0,0.0,0.0,3.5,
460499,51120,22260051,5.0,0.611,B,2017-07-19 08:11:37.003,2013051,173051,N,835,,2017-07-19 00:13:00,3080.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460500,79020,31715051,6.5,0.552,B,2017-07-19 08:14:01.710,8087051,65079,N,1125,,2017-07-19 00:32:00,4708.0,35.0,N,28,62051.0,26.57,34.31,4.5,37.0050938121488
460501,51020,9587051,8.0,0.609,B,2017-07-19 08:23:09.900,216949998,900000008,N,1400,,2017-07-19 01:02:00,5200.0,30.0,N,28,29051.0,21.58,32.87,3.5,31.973390871754404
460502,79120,34711051,5.0,0.5,B,2017-07-19 08:30:25.283,216099051,399051,N,855,,2017-07-19 00:19:00,3920.0,35.0,E,28,68051.0,0.0,0.0,7.5,
460503,51020,23009051,8.0,0.682,B,2017-07-19 08:35:23.773,8043051,890051,N,1336,,2017-07-19 00:43:00,4480.0,25.0,N,28,29051.0,0.0,0.0,3.5,
460504,79120,34481051,7.0,0.69,B,2017-07-19 08:47:10.510,98059051,105079,N,1379,,2017-07-19 00:27:00,4606.0,25.0,N,28,68051.0,24.95,35.53,5.0,33.771771202281485
460506,51120,22260051,5.0,0.611,B,2017-07-19 09:07:06.910,2013051,419051,N,835,,2017-07-19 00:25:00,3080.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460507,60020,10854051,5.0,0.845,B,2017-07-19 09:08:45.310,215022998,828051,N,840,,2017-07-19 00:20:00,1120.0,20.0,N,28,24051.0,0.0,0.0,5.0,
460508,51020,30775051,6.0,0.68,B,2017-07-19 09:09:17.207,12676051,727051,N,1098,,2017-07-19 00:30:00,3636.0,25.0,N,28,29051.0,19.06,25.42,3.5,29.188782266344358
460509,79020,31715051,6.5,0.552,B,2017-07-19 09:16:42.540,8087051,95079,N,1125,,2017-07-19 00:35:00,4708.0,35.0,N,28,62051.0,26.57,37.44,4.5,37.0050938121488
460510,51120,34099051,8.0,0.723,B,2017-07-19 09:22:20.847,156870998,624051,N,1384,,2017-07-19 00:57:00,4272.0,20.0,E,28,60051.0,21.18,31.62,5.0,31.59661526763058
460513,51120,22312051,8.0,0.682,B,2017-07-19 09:36:51.953,8043051,85079,N,1336,,2017-07-19 00:16:00,4480.0,25.0,N,28,60051.0,0.0,0.0,3.5,
460514,60020,34389051,5.0,0.7140000000000001,B,2017-07-19 09:37:16.063,215022998,518051,N,845,,2017-07-19 00:31:00,1325.0,25.0,N,28,77051.0,0.0,0.0,5.0,
460515,148020,31258051,7.5,0.6809999999999999,B,2017-07-19 09:44:47.080,13661051,42080,N,1320,,2017-07-19 00:19:00,2145.0,25.0,N,28,71051.0,21.32,30.08,5.5,31.525216821660912
460516,79120,34711051,5.0,0.5,B,2017-07-19 09:46:13.507,216099051,120079,N,855,,2017-07-19 00:31:00,3920.0,35.0,E,28,68051.0,0.0,0.0,7.5,
460517,51020,9587051,8.0,0.609,B,2017-07-19 09:47:18.163,216949998,517051,N,1400,,2017-07-19 00:19:00,5200.0,30.0,N,28,29051.0,21.79,29.64,3.5,32.19991296515913
460519,79120,29114051,5.0,0.611,B,2017-07-19 09:56:04.483,192820998,49080,N,805,,2017-07-19 00:30:00,3110.0,30.0,N,28,68051.0,0.0,0.0,5.0,
460521,51020,30775051,6.0,0.68,B,2017-07-19 09:59:35.943,12676051,704051,N,1098,,2017-07-19 00:34:00,3636.0,25.0,N,28,29051.0,0.0,0.0,3.5,
460522,51120,22260051,5.0,0.611,B,2017-07-19 10:03:39.627,2013051,731051,N,835,,2017-07-19 00:12:00,3080.0,30.0,N,28,60051.0,0.0,0.0,3.5,
460523,148020,31258051,7.5,0.6809999999999999,B,2017-07-19 10:07:10.470,13661051,8148,N,1320,,2017-07-19 00:17:00,2145.0,25.0,N,28,71051.0,20.47,28.03,5.5,30.33580733011386
