CodigoAglomerante,Idade,AbramsX,AbramsY,FCKFaixa1,DesvioFaixa1,DesvioTEFaixa1,FCKFaixa2,DesvioFaixa2,DesvioTEFaixa2,FCKFaixa3,DesvioFaixa3,DesvioTEFaixa3,FCKFaixa4,DesvioFaixa4,DesvioTEFaixa4,DesvioMaximo,DesvioTEMaximo,DataAlteracao
42051,0,-1.782,107.48,20,3.2,,25,4,,30,3.7,,35,4,,4,,2014-11-27 20:06:01.19
42051,28,-1.782,107.48,20,3,,25,3,,30,3,,35,1.5,,2.5,,2014-11-27 20:06:01.587
62051,0,2.3078,169.16,20,4,,25,4,,30,4,,35,4,,3,,2014-11-27 20:50:43.127
62051,28,2.3078,169.16,20,3,,25,2,,30,2.5,,35,4.5,,3,,2014-11-27 20:50:43.15
62051,0,-2.3078,169.16,20,4,,25,4,,30,4,,35,4,,3,,2014-11-27 20:52:39.017
62051,28,-2.3078,169.16,20,3,,25,2,,30,2.5,,35,4.5,,3,,2014-11-27 20:52:39.39
62051,28,-2.3078,169.16,20,3,,25,2,,30,3.5,,35,4.5,,3,,2014-11-27 21:34:04.913
55051,28,-2.3078,169.16,20,3,,25,2,,30,3.5,,35,4.6,,3,,2014-11-27 21:34:47.28
13051,28,-1.782,107.48,20,3,,25,3,,30,3,,35,1.1,,2.5,,2014-11-27 22:02:44.733
42051,28,-1.782,107.48,20,3,,25,2.7,,30,2.7,,35,1.2,,2.5,,2014-11-27 22:42:49.787
25051,28,-2.008,131.99,20,1.5,,25,4.5,,30,5,,35,4.7,,8,,2014-11-30 13:31:48.743
18051,28,-1.3574,81.545,20,3,,25,1.7,,30,1,,35,1.5,,0.1,,2014-11-30 13:44:34.563
57051,28,-2.663,211.97,20,3.5,,25,4.5,,30,6,,35,6.5,,6,,2014-11-30 13:55:22.613
46051,28,-1.3574,81.5454,20,7,,25,5,,30,4.5,,35,4,,7,,2014-11-30 14:12:46.68
3051,28,-1.782,107.48,20,2,,25,1.5,,30,2,,35,1,,2,,2014-12-08 20:35:48.273
13051,28,-1.782,107.48,20,2.5,,25,2.5,,30,2.5,,35,1,,2,,2014-12-08 21:02:15.637
15051,28,-1.3574,81.545,20,4.3,,25,3.8,,30,2.6,,35,1.5,,0.2,,2014-12-08 21:23:14.277
62051,28,-2.3078,169.16,20,3,,25,3,,30,4.5,,35,4.5,,3,,2014-12-08 21:40:12.383
15051,28,-1.3574,81.545,20,3.3,,25,2,,30,2.6,,35,1.5,,0.2,,2014-12-08 21:43:49.79
18051,28,-1.3574,81.545,20,3,,25,2.7,,30,1,,35,1.5,,0.1,,2014-12-08 21:59:37.857
57051,28,-2.663,211.97,20,3.5,,25,5.5,,30,6,,35,6.5,,6,,2014-12-08 22:08:00.57
60051,28,-2.008,131.99,20,3.2,,25,3.5,,30,5,,35,4.7,,9.7,,2014-12-12 15:40:53.5
60051,28,-2.008,131.99,20,3.2,,25,3.5,,30,5,,35,4.7,,8,,2014-12-12 15:51:17.397
61051,28,-1.752,124.15,20,6,,25,5.5,,30,6.5,,35,6.5,,9,,2014-12-12 15:55:26.823
59051,28,-1.3574,81.545,20,5.5,,25,3.2,,30,3,,35,3.2,,6,,2014-12-13 11:05:06.797
4051,28,-1.782,107.48,20,2,,25,2.8,,30,3,,35,1.5,,2,,2014-12-13 11:10:39.84
60051,28,-2.008,131.99,20,2.2,,25,2.5,,30,4,,35,5.5,,8,,2014-12-13 11:46:51.78
18051,28,-1.3574,81.545,20,3,,25,2.7,,30,2.2,,35,1.5,,0.1,,2014-12-17 10:55:57.673
57051,28,-2.663,211.97,20,3.5,,25,5.5,,30,6,,35,6.5,,7.5,,2014-12-17 11:03:44.53
3051,28,-1.782,107.48,20,2,,25,1.5,,30,2.5,,35,1,,2,,2014-12-19 13:56:01.15
12051,28,-1.3574,81.545,20,4.5,,25,5.5,,30,3.5,,35,6,,5.5,,2014-12-19 14:23:14.427
10051,28,-1.3574,81.545,20,4,,25,2.5,,30,2,,35,1,,0.1,,2014-12-19 14:31:59.07
18051,28,-1.3574,81.545,20,3,,25,2.7,,30,2.2,,35,0.7,,0.1,,2014-12-19 14:44:26.95
59051,28,-1.3574,81.545,20,5.5,,25,3.8,,30,2.5,,35,3.2,,6,,2014-12-19 15:45:36.92
13051,28,-1.782,107.48,20,3,,25,3.5,,30,3.5,,35,1.5,,2,,2014-12-22 09:53:25.017
13051,28,-1.782,107.48,20,4,,25,4,,30,4,,35,1.5,,2,,2014-12-26 15:20:02.833
3051,28,-1.782,107.48,20,4,,25,4,,30,4,,35,1.5,,2,,2014-12-26 15:44:46.36
29051,28,-2.008,131.99,20,4.5,,25,6,,30,5.2,,35,4.5,,5,,2014-12-26 16:15:05.23
25051,28,-2.008,131.99,20,2.5,,25,4.5,,30,5,,35,4.7,,8,,2014-12-26 16:30:33.473
15051,28,-1.3574,81.545,20,4,,25,3,,30,3.3,,35,1.5,,0.2,,2014-12-26 17:01:13.437
18051,28,-1.3574,81.545,20,4,,25,3.7,,30,2.5,,35,0.7,,0.1,,2014-12-26 17:31:51.423
18051,28,-1.3574,81.545,20,4,,25,3.7,,30,2.5,,35,0.7,,0.1,,2014-12-26 17:33:42.77
57051,28,-2.663,211.97,20,5,,25,5.5,,30,6,,35,6.5,,8.5,,2014-12-26 17:50:47.54
59051,28,-1.3574,81.545,20,7,,25,5,,30,4.5,,35,3,,6,,2014-12-30 11:24:24.93
59051,28,-1.3574,81.545,20,6,,25,5,,30,4,,35,3,,6,,2014-12-30 11:31:50.483
59051,28,-1.3574,81.545,20,6,,25,5,,30,3,,35,3,,6,,2014-12-30 11:39:17.117
57051,28,-2.663,211.97,20,5.5,,25,6,,30,6.5,,35,6.5,,8.5,,2015-01-03 07:52:11.91
4051,28,-1.782,107.48,20,4,,25,4,,30,4,,35,1.5,,2,,2015-01-03 07:58:18.13
14051,28,-1.782,107.48,20,4,,25,4,,30,4,,35,1.5,,2,,2015-01-03 08:12:13.657
42051,28,-1.782,107.48,20,2,,25,2,,30,2,,35,1.2,,2.5,,2015-01-16 23:16:58.783
57051,28,-2.663,211.97,20,6,,25,6,,30,6.5,,35,6.5,,9.5,,2015-01-22 19:46:43.063
59051,28,-1.3574,81.545,20,5,,25,4,,30,3,,35,3,,6,,2015-01-25 21:26:49.207
59051,28,-1.3574,81.545,20,5,,25,4,,30,3,,35,3,,6,,2015-01-25 21:30:48.747
4051,28,-1.782,107.48,20,4,,25,4,,30,4,,35,1.5,,3,,2015-02-02 08:13:20.733
3051,28,-1.782,107.48,20,3.2,,25,3.2,,30,3.2,,35,1.5,,2,,2015-02-02 08:27:32.057
13051,28,-1.782,107.48,20,3.2,,25,3.2,,30,3.2,,35,1.5,,2,,2015-02-02 08:50:06.89
25051,28,-2.008,131.99,20,4,,25,5.5,,30,6,,35,5.5,,8,,2015-02-02 08:52:25.177
18051,28,-1.3574,81.545,20,3.5,,25,3,,30,2,,35,0.7,,0.1,,2015-02-02 09:01:54.237
57051,28,-2.663,211.97,20,6,,25,6,,30,6.5,,35,6.5,,9.9,,2015-02-02 09:04:17.177
12051,28,-1.3574,81.545,20,4.5,,25,4.2,,30,3,,35,6,,5.5,,2015-02-02 09:05:47.36
12051,28,-1.3574,81.545,20,4.5,,25,4.2,,30,3,,35,6,,5.5,,2015-02-02 10:15:57.323
47051,28,-1.632,127.24,30,8,,35,8,,40,9.5,,45,9.2,,7.8,,2015-02-02 13:32:32.26
59051,28,-1.3574,81.545,20,5,,25,4,,30,3,,35,3,,5.5,,2015-02-02 13:35:39.147
45051,28,-1.3574,81.545,20,6.8,,25,5.8,,30,5.3,,35,3.5,,1,,2015-02-02 13:44:10.897
45051,28,-1.3574,81.545,20,6.8,,25,5.8,,30,5.3,,35,3.5,,1.5,,2015-02-02 13:47:47.23
45051,7,-1.7938,91.745,25,3,,,,,,,,,,,3.7,,2015-02-02 17:17:02.353
55051,28,-2.3078,169.16,20,3,,25,2.5,,30,2.7,,35,4.6,,3,,2015-02-10 07:25:06.49
17051,28,-1.3574,81.545,20,4,,25,3.5,,30,1,,35,0.5,,1,,2015-02-10 07:39:01.1
18051,28,-1.3574,81.545,20,3.5,,25,3,,30,2.5,,35,0.7,,0.1,,2015-02-10 07:59:37.913
59051,28,-1.3574,81.545,20,4.5,,25,3.2,,30,3.2,,35,3,,5.5,,2015-02-10 12:19:36.48
3051,28,-1.782,107.48,20,2.6,,25,2.6,,30,2.6,,35,1.5,,2,,2015-02-15 21:42:28.64
4051,28,-1.782,107.48,20,3.4,,25,3.4,,30,3.4,,35,1.5,,3,,2015-02-15 22:00:30.553
25051,28,-2.008,131.99,20,4,,25,5.5,,30,6,,35,5.5,,9,,2015-02-15 22:13:12.89
25051,28,-2.008,131.99,20,4,,25,5.5,,30,6,,35,5.5,,8.6,,2015-02-15 22:35:35.39
25051,28,-2.008,131.99,20,4.8,,25,6,,30,6.5,,35,5.9,,8.6,,2015-02-15 22:37:46.93
55051,28,-2.3078,169.16,20,3.5,,25,3.4,,30,3.4,,35,4.6,,3,,2015-02-15 23:00:09.767
18051,28,-1.3574,81.545,20,4,,25,3.5,,30,2.5,,35,0.7,,0.1,,2015-02-15 23:20:50.233
59051,28,-1.3574,81.545,20,5.3,,25,4.2,,30,4,,35,2.5,,5.5,,2015-02-15 23:29:49.323
57051,28,-2.663,211.97,20,5.5,,25,5.5,,30,6,,35,6.5,,9.9,,2015-02-23 06:51:11.677
12051,28,-1.3574,81.545,20,4,,25,3.8,,30,2.5,,35,5.5,,5.5,,2015-02-23 06:58:21.66
13051,28,-1.782,107.48,20,2.7,,25,2.7,,30,2.7,,35,1.5,,2,,2015-03-02 07:48:13.793
63051,28,-1.692,119.01,20,6.5,,25,6.5,,30,6.5,,35,6.5,,6.5,,2015-03-03 19:23:48.74
63051,0,-1.6159,113.43,20,4,,25,4,,30,4,,35,4,,3,,2015-03-03 19:23:48.757
63051,28,-1.692,119.01,20,5.5,,25,5.5,,30,5.5,,35,5.5,,6,,2015-03-03 19:40:50.84
12051,28,-1.3574,81.545,20,4,,25,3,,30,2.2,,35,5.5,,5.5,,2015-03-04 12:35:58.617
4051,28,-1.782,107.48,20,3.4,,25,3.4,,30,3.4,,35,1.5,,2,,2015-03-04 12:54:41.283
4051,28,-1.782,107.48,20,3.4,,25,3.4,,30,3.4,,35,1.5,,2.3,,2015-03-04 13:11:14.08
4051,28,-1.782,107.48,20,3.4,,25,3.4,,30,3.4,,35,1.5,,2.3,,2015-03-04 13:15:50.5
57051,28,-2.663,211.97,20,5.5,,25,5.5,,30,6,,35,6.5,,9.9,,2015-03-05 14:29:53.537
15051,28,-1.3574,81.545,20,4,,25,3,,30,3.3,,35,1.5,,0.2,,2015-03-05 14:38:28.087
41051,28,-1.782,107.48,20,3,,25,3,,30,3,,35,1.5,,2.5,,2015-03-05 14:39:48.28
18051,28,-1.3574,81.545,20,4,,25,3.5,,30,2.5,,35,0.7,,0.1,,2015-03-05 14:43:11.003
42051,28,-1.782,107.48,20,2,,25,2,,30,2,,35,1.2,,2.5,,2015-03-05 14:44:36.287
10051,7,-1.7938,91.745,25,3,,,,,,,,,,,3.7,,2015-03-05 16:51:23.563
29051,28,-2.008,131.99,20,4.5,,25,6,,30,6.2,,35,4.5,,5,,2015-03-07 20:38:08.417
13051,28,-1.782,107.48,20,2.7,,25,2.7,,30,2.2,,35,1.5,,2,,2015-03-07 20:46:25.21
25051,28,-2.008,131.99,20,4,,25,5.2,,30,5.8,,35,5.9,,8.6,,2015-03-07 21:06:28.993
62051,28,-2.3078,169.16,20,4.3,,25,4.3,,30,5.5,,35,5.5,,4,,2015-03-07 21:23:03.423
12051,28,-1.3574,81.545,20,4,,25,2.2,,30,2.2,,35,5.5,,5.5,,2015-03-07 21:36:11.693
15051,28,-1.3574,81.545,20,4,,25,3,,30,3.3,,35,1.5,,0.2,,2015-03-07 22:31:27.89
63051,28,-1.692,119.01,20,6.5,,25,6.5,,30,6.5,,35,6.5,,7,,2015-03-07 22:53:27.65
63051,28,-1.692,119.01,20,7.5,,25,7.5,,30,7.5,,35,7.5,,7,,2015-03-08 20:46:19.04
29051,28,-2.008,131.99,20,6,,25,8,,30,6.2,,35,5,,5,,2015-03-08 21:35:05.12
29051,28,-2.008,131.99,20,4.6,,25,5.8,,30,6.2,,35,5,,5,,2015-03-08 21:52:14.463
29051,28,-2.008,131.99,20,4.6,,25,5,,30,5.7,,35,5,,5,,2015-03-09 06:47:48.473
29051,28,-2.008,131.99,20,4.1,,25,5,,30,5.7,,35,5,,5,,2015-03-09 07:08:25.64
63051,28,-1.692,119.01,20,7.5,,25,7.5,,30,7.5,,35,7.5,,7,,2015-03-13 11:02:20.387
63051,0,-1.6159,113.43,20,4,,25,4,,30,4,,35,4,,3,,2015-03-13 11:03:12.457
15051,28,-1.3574,81.545,20,4.8,,25,4,,30,4.2,,35,1.5,,0.2,,2015-03-13 15:59:50.73
18051,28,-1.3574,81.545,20,4,,25,4,,30,3.2,,35,1.5,,1,,2015-03-13 16:22:36.5
17051,28,-1.3574,81.545,20,4,,25,3.5,,30,2.5,,35,0.5,,1,,2015-03-13 16:46:39.91
59051,28,-1.3574,81.545,20,5.5,,25,5.2,,30,5,,35,3,,5.5,,2015-03-13 17:10:42.76
3051,28,-1.782,107.48,20,3.2,,25,3.2,,30,3.2,,35,2.5,,2,,2015-03-17 23:38:54.203
29051,28,-2.008,131.99,20,4.1,,25,4.5,,30,4.7,,35,4.7,,4.7,,2015-03-18 04:24:58.513
29051,28,-2.008,131.99,20,4,,25,4.2,,30,4.5,,35,4.7,,4.7,,2015-03-18 04:38:08.59
64051,0,-1.6159,113.43,20,4,,25,4,,30,4,,35,4,,3,,2015-03-18 15:48:21.703
64051,28,-1.692,119.01,20,7.5,,25,7.5,,30,7.5,,35,7.5,,7,,2015-03-18 15:48:21.73
13051,28,-1.782,107.48,20,3.2,,25,3.2,,30,3.2,,35,2.5,,2,,2015-03-20 12:42:39.16
60051,28,-2.008,131.99,20,4,,25,4.2,,30,4.5,,35,4.7,,4.7,,2015-03-20 13:53:10.877
3051,28,-1.782,107.48,20,4.2,,25,4.2,,30,4.2,,35,3.5,,3,,2015-03-23 07:08:54.243
13051,28,-1.782,107.48,20,4,,25,4,,30,4,,35,3.2,,3,,2015-03-23 08:53:19.573
10051,3,-1.8982,76.554,20,4.5,,,,,,,,,,,4,,2015-03-28 06:50:10.21
25051,28,-2.008,131.99,20,4,,25,4.2,,30,4.8,,35,5.9,,8.6,,2015-03-30 07:11:37.83
57051,28,-2.663,211.97,20,5.5,,25,5.5,,30,5.2,,35,6.5,,9,,2015-03-30 07:32:34.817
10051,28,-1.3574,81.545,20,4,,25,3.5,,30,2,,35,1,,0.1,,2015-04-06 06:18:55.78
59051,28,-1.3574,81.545,20,4.9,,25,4.5,,30,4.7,,35,3,,5.5,,2015-04-06 10:54:32.243
12051,28,-1.3574,81.545,20,4,,25,3.2,,30,3.2,,35,5.5,,5.5,,2015-04-06 11:04:49.75
64051,28,-1.692,119.01,20,7.5,,25,6.5,,30,6.5,,35,7.5,,7,,2015-04-06 11:34:26.09
63051,28,-1.692,119.01,20,7.5,,25,6.5,,30,6.5,,35,7.5,,7,,2015-04-06 12:30:40.45
29051,28,-2.008,131.99,20,3.3,,25,3.5,,30,3.8,,35,4,,4.7,,2015-04-06 12:36:17.297
25051,28,-2.008,131.99,20,3.5,,25,4.2,,30,4.8,,35,5.9,,8.6,,2015-04-06 13:01:14.867
12051,28,-1.3574,81.545,20,4.8,,25,3.5,,30,3.5,,35,5.5,,5.5,,2015-04-08 19:44:13.953
25051,28,-2.008,131.99,20,3.5,,25,4.2,,30,4.8,,35,5.9,,7.6,,2015-04-10 17:01:57.23
13051,28,-1.782,107.48,20,3.3,,25,3.3,,30,3.3,,35,3.2,,3,,2015-04-10 17:20:18.877
63051,28,-1.692,119.01,20,7.5,,25,6.5,,30,6.5,,35,7.5,,7,,2015-04-13 15:47:22.733
63051,28,-1.692,119.01,20,7.5,,25,6.5,,30,6.5,,35,7.5,,7,,2015-04-13 16:43:28.027
63051,28,-1.692,119.01,20,8.2,,25,6.5,,30,6.5,,35,7.5,,7,,2015-04-20 00:21:49.307
64051,28,-1.692,119.01,20,8.2,,25,6.5,,30,6.5,,35,7.5,,7,,2015-04-20 00:26:55.54
63051,28,-1.692,119.01,20,8.2,,25,6.5,,30,6.5,,35,7.5,,7,,2015-04-28 05:18:49.253
11051,28,-1.752,124.15,15,7.9,,20,7.9,,25,7.3,,30,8.7,,8,,2015-04-30 17:15:56.23
12051,28,-1.3574,81.545,20,4.8,,25,3.5,,30,3.2,,35,5,,5.5,,2015-04-30 17:16:43.073
11051,28,-1.752,124.15,15,7.9,,20,7.9,,25,7.3,,30,9,,8,,2015-04-30 18:02:52.913
13051,28,-1.782,107.48,20,3,,25,3,,30,3,,35,3,,3,,2015-05-02 10:17:57.283
29051,28,-2.008,131.99,20,3.5,,25,3.5,,30,3.5,,35,3.5,,4,,2015-05-02 10:42:39.357
28051,28,-1.752,124.15,20,5.5,,25,5.5,,30,5.5,,35,5.5,,5.5,,2015-05-02 10:57:13.613
15051,28,-2.156,161.71,20,6.5,,25,6.5,,30,6.5,,35,6.5,,6.5,,2015-05-02 11:30:02.52
63051,28,-1.692,119.01,20,7.5,,25,6.5,,30,6.5,,35,6.5,,6.5,,2015-05-02 12:12:15.973
64051,28,-1.692,119.01,20,7.5,,25,6.5,,30,6.5,,35,6.5,,6.5,,2015-05-02 12:17:26.783
24051,28,-1.752,124.15,20,6,,25,6.5,,30,8,,35,7.5,,8,,2015-05-06 06:44:12.203
59051,28,-1.3574,81.545,20,6,,25,6,,30,6,,35,5,,5.5,,2015-05-06 07:14:33.243
59051,28,-1.3574,81.545,20,5.8,,25,5.5,,30,5.7,,35,5,,5.5,,2015-05-06 07:29:01.613
25051,28,-2.008,131.99,20,3.5,,25,4.2,,30,4.8,,35,5.9,,8.4,,2015-05-08 07:15:25.43
59051,28,-1.3574,81.545,20,7,,25,5.5,,30,5,,35,4,,5.5,,2015-05-15 13:05:18.637
12051,28,-1.3574,81.545,20,4.8,,25,3.5,,30,3.2,,35,3.6,,5.5,,2015-05-15 17:22:24.71
12051,28,-1.3574,81.545,20,4.8,,25,3.5,,30,3.2,,35,3,,5.5,,2015-05-17 20:44:43.147
46051,28,-1.3574,81.5454,20,7,,25,5,,30,4.5,,35,3.8,,7,,2015-05-18 06:26:17.193
12051,28,-1.3574,81.545,20,3.8,,25,3.5,,30,3.2,,35,3,,5.5,,2015-05-21 07:31:32.55
10051,28,-1.951,141.63,20,6,,25,6,,30,6,,35,6,,6,,2015-05-22 16:22:54.883
29051,28,-2.008,131.99,20,4,,25,4,,30,5.5,,35,5.5,,4,,2015-05-25 17:37:24.44
25051,28,-2.008,131.99,20,6,,25,6,,30,6,,35,6,,8.5,,2015-05-25 17:46:11.093
63051,28,-1.692,119.01,20,9,,25,8,,30,8,,35,8,,8,,2015-05-25 17:59:55.98
10051,28,-1.951,141.63,20,6,,25,6,,30,6,,35,6,,5,,2015-05-25 18:04:45.597
64051,28,-1.692,119.01,20,7.5,,25,7.5,,30,7.5,,35,7.5,,7.5,,2015-05-25 18:15:59.293
25051,28,-2.008,131.99,20,6,,25,6,,30,6,,35,7,,9.5,,2015-06-01 17:41:18.81
25051,28,-2.008,131.99,20,6,,25,6,,30,6,,35,6.5,,9,,2015-06-01 17:57:06.39
25051,28,-2.008,131.99,20,6,,25,6,,30,6,,35,6.5,,8.5,,2015-06-01 18:14:51.753
25051,28,-2.008,131.99,20,6,,25,6,,30,6,,35,6,,8.5,,2015-06-01 18:16:12.37
12051,28,-1.3574,81.545,20,5.5,,25,5.5,,30,5.5,,35,5,,7,,2015-06-01 18:38:06.263
12051,28,-1.3574,81.545,20,5.5,,25,5.5,,30,5.5,,35,3,,5,,2015-06-02 08:33:04.277
25051,28,-2.008,131.99,20,6,,25,6,,30,6,,35,6,,7,,2015-06-02 15:47:29.83
60051,28,-2.008,131.99,20,5,,25,5,,30,5.5,,35,5.5,,5.5,,2015-06-08 18:15:10.473
41051,28,-1.782,107.48,20,3,,25,3,,30,3,,35,3.5,,3,,2015-06-17 17:21:45.6
29051,28,-2.008,131.99,20,4,,25,4,,30,4.5,,35,4.5,,4,,2015-06-20 13:15:38.48
60051,28,-2.008,131.99,20,4,,25,4,,30,4.5,,35,5,,5,,2015-06-20 13:32:11.043
63051,28,-1.692,119.01,20,8,,25,7,,30,7,,35,7,,7,,2015-06-20 13:44:21.597
10051,28,-1.951,141.63,20,5,,25,5.5,,30,5,,35,5,,4,,2015-06-20 13:50:38.247
12051,28,-1.3574,81.545,20,5.5,,25,5.5,,30,5.5,,35,3,,5,,2015-06-20 19:49:59.62
12051,28,-1.3574,81.545,20,5.5,,25,5.5,,30,5.5,,35,3,,3,,2015-06-20 19:56:55.387
12051,28,-1.3574,81.545,20,5.5,,25,5.5,,30,5.5,,35,3,,5,,2015-06-20 20:02:52
24051,28,-1.752,124.15,20,5.5,,25,6,,30,7,,35,7.5,,7.5,,2015-06-26 18:20:28.367
24051,28,-1.752,124.15,20,6,,25,6.5,,30,8,,35,7.5,,8,,2015-06-26 18:47:02.883
24051,28,-1.752,124.15,20,5.5,,25,6,,30,7,,35,7.5,,8,,2015-06-26 18:48:18.91
12051,28,2.176,131.27,20,5,,25,5,,30,7,,35,8,,8,,2015-06-30 15:43:13.147
12051,28,2.176,131.27,20,5,,25,5,,30,7,,35,8,,8,,2015-06-30 15:45:21.387
12051,0,-1.4763,103.5,20,6.5,,25,6.5,,30,6.5,,35,6.5,,6.5,,2015-06-30 15:48:07.393
12051,28,-2.176,131.27,20,5,,25,5,,30,7,,35,8,,8,,2015-06-30 15:48:08.03
12051,28,-1.3574,81.545,20,5.5,,25,5.5,,30,5.5,,35,3,,5,,2015-06-30 15:52:43.087
12051,28,-2.176,131.27,20,5,,25,5.5,,30,7,,35,7,,7,,2015-06-30 15:56:51.59
12051,28,-2.176,131.27,20,4.5,,25,5.5,,30,6.5,,35,6.5,,6.5,,2015-06-30 16:11:10.907
12051,28,-2.176,131.27,20,4.5,,25,5.5,,30,6.5,,35,6.5,,6.5,,2015-06-30 16:14:09.157
12051,28,-2.176,131.27,20,4,,25,5,,30,6,,35,6,,6,,2015-06-30 16:21:17.963
12051,28,-2.176,131.27,20,4,,25,5,,30,6.5,,35,6,,6,,2015-06-30 16:23:45.2
12051,28,-2.176,131.27,20,4.5,,25,5.5,,30,6.5,,35,6,,6,,2015-06-30 17:13:00.007
12051,28,-2.176,131.27,20,4.5,,25,5.5,,30,6.5,,35,6,,6,,2015-06-30 17:32:06.65
29051,28,-2.008,131.99,20,4,,25,4,,30,4,,35,4,,4,,2015-07-06 17:59:48.28
4051,28,-1.782,107.48,20,3.5,,25,3.5,,30,3.5,,35,3.5,,3.5,,2015-07-06 18:30:24.683
60051,28,-2.008,131.99,20,4,,25,4,,30,4,,35,4.5,,4.5,,2015-07-06 18:57:36.953
24051,28,-1.752,124.15,20,5,,25,5,,30,6,,35,6.5,,7,,2015-07-06 19:03:50.643
25051,28,-2.008,131.99,20,5,,25,5,,30,5,,35,5,,6,,2015-07-06 19:29:16.34
10051,28,-1.951,141.63,20,4.5,,25,4,,30,4,,35,4,,4,,2015-07-06 19:43:16.693
63051,28,-1.692,119.01,20,7,,25,7,,30,6,,35,6,,6,,2015-07-06 19:49:35.983
64051,28,-1.692,119.01,20,7,,25,6.5,,30,6.5,,35,6.5,,6.5,,2015-07-06 19:54:49.523
64051,28,-1.692,119.01,20,7,,25,6.5,,30,6.5,,35,6.5,,6.5,,2015-07-06 19:56:07.707
12051,28,-2.176,131.27,20,5,,25,5,,30,5.5,,35,6,,6,,2015-07-10 17:27:39.657
12051,28,-2.176,131.27,15,5,,20,4.5,,25,5,,30,5.5,,6,,2015-07-10 17:44:15.027
4051,7,-1.7938,91.745,20,3,,25,3.5,,,,,,,,4,,2015-07-17 14:35:03.043
4051,7,-1.7938,91.745,20,3,,25,3.5,,,,,,,,3.7,,2015-07-17 14:44:29.59
29051,28,-2.008,131.99,20,3.5,,25,3.5,,30,3.5,,35,3.5,,3.5,,2015-07-20 11:33:11.43
60051,28,-2.008,131.99,20,3.5,,25,3.5,,30,3.5,,35,4,,4.5,,2015-07-20 11:44:58.887
63051,28,-1.692,119.01,20,6,,25,6,,30,6,,35,6,,6,,2015-07-20 19:05:33.95
41051,28,-1.782,107.48,20,3,,25,3,,30,3,,35,3,,3,,2015-07-20 19:11:46.91
64051,28,-1.692,119.01,20,7,,25,6,,30,6,,35,6,,6,,2015-07-20 19:17:01.427
11051,28,-1.752,124.15,15,7.5,,20,7.5,,25,7,,30,8,,7.5,,2015-07-20 19:18:55.693
12051,28,-2.176,131.27,15,5,,20,4,,25,4.5,,30,5,,5,,2015-07-20 19:22:05.543
12051,28,-2.176,131.27,15,5,,20,4,,25,4.5,,30,5,,5,,2015-07-20 19:23:17.773
10051,7,-1.7938,91.745,25,3,,,,,,,,,,,4,,2015-07-29 07:42:17.86
10051,7,-1.7938,91.745,20,4,,25,4,,30,4,,35,4,,4,,2015-07-29 07:52:23.883
4051,7,-1.7938,91.745,20,3,,25,3.5,,,,,,,,3.7,,2015-07-29 07:56:55.333
63051,28,-1.692,119.01,20,6,,25,6,,30,6,,35,6,,6,,2015-07-31 07:25:12.447
12051,28,-2.176,131.27,15,4.5,,20,3.5,,25,3.5,,30,4,,4,,2015-08-03 17:54:28.867
65051,0,-2.408,152.84,20,5,,25,5,,30,5,,35,5,,6,,2015-08-05 13:41:27.557
65051,28,-2.408,152.84,20,5,,25,5,,30,5,,35,5,,6,,2015-08-05 13:50:18.247
46051,28,-2.176,131.27,20,4.5,,25,4.5,,30,5,,35,5.5,,5.5,,2015-08-05 18:13:48.543
29051,28,-2.008,131.99,20,3,,25,3,,30,3,,35,3,,3,,2015-08-10 15:00:12.887
3051,28,-1.782,107.48,20,4,,25,3.5,,30,3.5,,35,3.5,,3,,2015-08-10 15:10:56.073
63051,28,-1.692,119.01,20,7,,25,7,,30,7,,35,7,,7,,2015-08-10 16:08:43.2
10051,28,-1.951,141.63,20,4.5,,25,4.5,,30,4.5,,35,5,,5,,2015-08-17 18:29:27.33
46051,28,-2.176,131.27,20,4.5,,25,4.5,,30,4,,35,4.5,,4.5,,2015-08-17 18:40:48.777
65051,28,-2.559,156.39,20,4,,25,4,,30,4,,35,4,,5,,2015-08-21 18:07:08.587
50051,3,-1.8982,76.554,20,3,,25,3,,30,3,,,,,3,,2015-08-24 15:52:25.593
50051,3,-1.8982,76.554,20,3,,25,3,,30,2.5,,,,,3,,2015-08-24 15:55:56.163
25051,28,-2.008,131.99,20,6,,25,6,,30,6,,35,6,,6,,2015-08-24 18:28:52.393
29051,28,-1.854,123.74,20,3.5,,25,3.5,,30,3.5,,35,3.5,,3.5,,2015-08-25 15:24:26.34
60051,28,-1.854,123.74,20,3.5,,25,3.5,,30,3.5,,35,4,,4.5,,2015-08-25 15:34:21.357
64051,28,-1.692,119.01,20,7,,25,6,,30,6,,35,6,,6,,2015-08-27 14:03:25.02
4051,28,-1.782,107.48,20,3.5,,25,3.5,,30,3.5,,35,3.5,,3.5,,2015-08-28 17:24:22.187
29051,28,-1.854,123.74,20,4.5,,25,4.5,,30,4.5,,35,4.5,,4.5,,2015-08-31 16:19:32.297
66051,3,-2.322,94.812,20,4,,25,4,,30,4,,35,4,,4,,2015-09-01 12:15:23.31
66051,7,-2.252,118.62,20,4,,25,4,,30,4,,35,4,,4,,2015-09-01 12:15:23.333
66051,3,-2.322,94.812,20,3.5,,25,3.5,,30,3.5,,35,3.5,,3.5,,2015-09-01 12:21:09.23
