CodigoAglomerante;Idade;AbramsX;AbramsY;FCKFaixa1;DesvioFaixa1;DesvioTEFaixa1;FCKFaixa2;DesvioFaixa2;DesvioTEFaixa2;FCKFaixa3;DesvioFaixa3;DesvioTEFaixa3;FCKFaixa4;DesvioFaixa4;DesvioTEFaixa4;DesvioMaximo;DesvioTEMaximo;DataAlteracao
24051;28;-16.690;1.258.300;20.00;6.00;8.50;25.00;6.00;8.50;30.00;6.00;9.50;35.00;6.00;10.00;6.00;10.00;2017-11-22 13:45:01.367
64051;28;-16.800;1.100.600;20.00;6.50;8.50;25.00;7.00;9.00;30.00;6.50;7.50;35.00;7.00;9.00;6.50;9.00;2017-11-28 10:56:33.097
63051;28;-16.800;1.100.600;20.00;5.50;8.00;25.00;5.50;8.00;30.00;6.00;7.50;35.00;6.50;7.50;7.00;9.00;2017-11-28 11:22:47.847
62051;28;-20.460;1.301.100;20.00;3.50;5.50;25.00;3.50;5.50;30.00;3.50;6.00;35.00;4.00;6.00;4.00;6.00;2017-12-11 17:55:42.263
68051;28;-20.460;1.301.100;20.00;3.50;5.50;25.00;3.50;5.50;30.00;3.50;7.00;35.00;4.00;7.00;4.00;7.00;2017-12-11 19:14:55.283
79051;7;-20.190;1.160.300;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2017-12-21 17:24:54.687
79051;7;-20.190;1.160.300;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2017-12-21 17:26:36.153
24051;28;-16.690;1.258.300;20.00;7.50;8.50;25.00;7.50;8.50;30.00;7.50;8.50;35.00;7.50;8.50;7.50;8.50;2017-12-28 11:43:12.633
29051;28;-20.040;1.358.200;20.00;6.00;6.50;25.00;6.00;6.50;30.00;6.00;6.50;35.00;6.50;7.00;6.50;7.00;2017-12-28 12:27:19.797
60051;28;-20.040;1.358.200;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.00;7.50;6.00;7.50;2017-12-28 13:10:48.747
60051;28;-20.040;1.358.200;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.00;7.50;6.00;7.50;2017-12-28 13:56:25.187
79051;28;-18.610;1.256.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.50;8.50;6.50;8.50;2017-12-28 17:18:38.227
79051;28;-19.360;1.353.100;20.00;6.00;8.00;25.00;6.00;8.00;30.00;6.00;8.00;35.00;6.50;8.50;6.50;8.50;2017-12-28 17:55:53.857
28051;28;-18.460;1.295.100;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;6.50;8.00;6.50;8.00;2017-12-28 18:05:40.703
61051;28;-18.460;1.295.100;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;6.50;8.00;6.50;8.00;2017-12-28 18:19:44.193
64051;28;-16.800;1.100.600;20.00;6.00;8.50;25.00;6.00;9.00;30.00;6.00;7.50;35.00;6.00;9.00;6.00;9.00;2017-12-29 16:18:30.460
29051;28;-20.040;1.358.200;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.50;7.50;6.50;7.50;2017-12-29 16:36:13.893
60051;28;-20.040;1.358.200;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;6.00;8.00;6.00;8.00;2017-12-29 17:23:30.723
60051;28;-20.040;1.358.200;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;6.00;8.00;6.00;8.00;2017-12-29 17:25:17.327
75051;28;-16.830;1.147.500;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;35.00;6.50;8.50;6.50;8.50;2018-01-02 18:53:50.763
60051;28;-20.040;1.358.200;20.00;6.00;7.50;25.00;6.00;7.50;30.00;6.00;7.50;35.00;6.00;8.00;6.00;8.00;2018-01-02 20:06:17.667
68051;28;-20.460;1.301.100;20.00;3.50;4.50;25.00;3.50;5.50;30.00;3.50;7.00;35.00;4.00;7.00;4.00;7.00;2018-01-03 10:56:49.553
62051;28;-20.460;1.301.100;20.00;3.00;5.50;25.00;3.00;5.50;30.00;3.50;6.00;35.00;3.50;6.00;3.50;6.00;2018-01-03 11:55:34.207
29051;28;-20.040;1.358.200;20.00;7.00;7.00;25.00;7.00;7.00;30.00;7.00;7.00;35.00;7.50;7.50;7.50;7.50;2018-01-05 15:19:24.527
60051;28;-20.040;1.358.200;20.00;7.00;7.50;25.00;7.00;7.50;30.00;7.00;7.50;35.00;7.00;8.00;7.00;8.00;2018-01-05 17:23:17.087
29051;28;-20.040;1.358.200;20.00;7.00;8.00;25.00;7.00;8.00;30.00;7.00;8.00;35.00;7.50;8.50;7.50;8.50;2018-01-05 17:55:56.097
24051;28;-16.690;1.258.300;20.00;8.50;8.50;25.00;8.50;8.50;30.00;8.50;8.50;35.00;8.50;8.50;8.50;8.50;2018-01-05 19:45:28.763
29051;28;-20.040;1.358.200;20.00;8.00;8.50;25.00;8.00;8.50;30.00;8.00;8.50;35.00;8.00;8.50;8.00;8.50;2018-01-16 07:47:01.513
28051;28;-18.460;1.295.100;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;35.00;7.00;9.00;7.00;9.00;2018-01-16 09:00:08.910
75051;28;-16.830;1.147.500;20.00;8.00;9.00;25.00;8.00;9.00;30.00;8.00;9.00;35.00;8.00;8.50;8.00;8.50;2018-01-16 11:33:21.827
60051;28;-20.040;1.358.200;20.00;8.00;8.50;25.00;8.00;8.50;30.00;8.00;8.50;35.00;8.00;8.50;8.00;8.50;2018-01-16 11:40:22.370
78051;28;-19.010;1.088.100;20.00;7.50;10.00;25.00;7.00;9.50;30.00;7.00;9.00;35.00;6.50;9.00;6.50;8.50;2018-01-29 10:58:42.940
44051;28;-20.970;1.550.400;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;35.00;7.00;9.00;7.00;9.00;2018-01-29 13:32:31.477
44051;28;-21.340;1.825.800;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;35.00;7.00;9.00;7.00;9.00;2018-01-29 14:04:47.427
43051;28;-20.970;1.550.400;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;35.00;7.00;9.00;7.00;9.00;2018-01-29 14:13:53.880
62051;28;-17.960;1.141.300;20.00;3.00;5.50;25.00;3.00;5.50;30.00;3.50;6.00;35.00;3.50;6.00;3.50;6.00;2018-01-29 15:53:29.607
29051;28;-21.530;1.426.500;20.00;8.00;8.50;25.00;8.00;8.50;30.00;8.00;8.50;35.00;8.00;8.50;8.00;8.50;2018-01-29 17:18:58.833
24051;28;-16.690;1.258.300;20.00;8.00;8.50;25.00;8.00;8.50;30.00;8.00;8.50;35.00;8.00;8.50;8.00;8.50;2018-01-29 19:46:48.820
68051;28;-20.460;1.301.100;20.00;3.00;5.50;25.00;3.00;5.50;30.00;3.00;6.50;35.00;3.50;6.50;4.00;7.00;2018-01-29 20:21:56.593
62051;28;-17.960;1.141.300;20.00;3.00;5.50;25.00;3.00;5.50;30.00;3.00;6.50;35.00;3.50;6.50;4.00;7.00;2018-01-29 20:53:22.713
70051;28;-23.250;1.766.200;15.00;5.00;7.00;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;6.00;8.00;2018-01-29 22:09:24.060
79051;28;-19.360;1.353.100;20.00;5.50;7.50;25.00;5.50;7.50;30.00;5.50;7.50;35.00;6.00;8.00;6.00;8.00;2018-01-29 22:27:06.923
80051;0;-21.460;1.471.600;20.00;4.50;6.50;25.00;4.50;6.50;30.00;4.50;6.50;35.00;4.50;6.50;4.50;6.50;2018-02-01 11:59:57.340
80051;28;-21.460;1.471.600;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;8.50;35.00;5.00;7.50;5.00;7.50;2018-02-01 11:59:57.357
81051;0;-21.460;1.471.600;15.00;7.00;9.00;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;7.00;9.00;2018-02-01 13:38:15.200
81051;28;-23.250;1.766.200;15.00;5.00;7.00;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;6.00;8.00;2018-02-01 13:38:15.227
82051;28;-23.250;1.766.200;15.00;5.00;7.00;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;6.00;8.00;2018-02-01 13:45:21.263
82051;0;-21.460;1.471.600;15.00;7.00;9.00;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;7.00;9.00;2018-02-01 13:45:21.383
83051;0;-21.460;1.471.600;15.00;7.00;9.00;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;7.00;9.00;2018-02-01 13:51:49.893
83051;28;-23.250;1.766.200;15.00;5.00;7.00;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;6.00;8.00;2018-02-01 13:51:49.940
80051;0;-21.460;1.471.600;15.00;7.00;9.00;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;7.00;9.00;2018-02-01 13:57:36.147
80051;28;-23.250;1.766.200;15.00;5.00;7.00;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;6.00;8.00;2018-02-01 13:57:38.783
72051;0;-21.460;1.471.600;20.00;4.50;6.50;25.00;4.50;6.50;30.00;4.50;6.50;35.00;4.50;6.50;4.50;6.50;2018-02-02 17:32:40.207
72051;28;-23.250;1.766.200;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;8.50;35.00;5.00;7.50;5.00;7.50;2018-02-02 17:32:41.390
72051;0;-21.460;1.471.600;15.00;7.00;9.00;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;7.00;9.00;2018-02-02 17:36:04.707
72051;28;-23.250;1.766.200;15.00;5.00;7.00;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;6.00;8.00;2018-02-02 17:36:06.367
62051;28;-17.960;1.141.300;20.00;3.00;5.50;25.00;3.50;5.50;30.00;3.00;6.50;35.00;3.50;6.50;4.00;7.00;2018-02-02 18:20:20.120
62051;28;-17.960;1.141.300;20.00;3.00;5.50;25.00;3.00;5.50;30.00;3.00;6.50;35.00;3.50;6.50;4.00;7.00;2018-02-02 18:21:59.200
70051;28;-23.250;1.766.200;15.00;5.50;7.00;20.00;5.50;7.00;25.00;5.50;7.00;30.00;5.50;7.00;6.50;8.00;2018-02-04 19:23:34.197
29051;28;-21.530;1.426.500;20.00;7.50;8.50;25.00;7.50;8.50;30.00;7.50;8.50;35.00;7.50;8.50;7.50;8.50;2018-02-05 12:16:58.223
29051;28;-21.530;1.426.500;20.00;7.00;8.50;25.00;7.00;8.50;30.00;7.00;8.50;35.00;7.00;8.50;7.00;8.50;2018-02-05 12:18:13.073
29051;28;-21.530;1.426.500;20.00;7.00;8.50;25.00;7.00;8.50;30.00;7.00;8.50;35.00;7.50;8.50;7.50;8.50;2018-02-06 09:11:46.920
29051;28;-20.040;1.358.200;20.00;8.00;8.50;25.00;8.00;8.50;30.00;8.00;8.50;35.00;8.00;8.50;8.00;8.50;2018-02-06 09:19:01.637
78051;28;-15.540;1.085.400;20.00;7.50;10.00;25.00;7.00;9.50;30.00;7.00;9.00;35.00;6.50;9.00;6.50;8.50;2018-02-06 09:25:15.063
62051;28;-20.460;1.301.100;20.00;3.00;5.50;25.00;3.00;5.50;30.00;3.00;6.50;35.00;3.50;6.50;4.00;7.00;2018-02-06 09:27:51.833
29051;28;-20.040;1.358.200;20.00;7.00;8.00;25.00;7.00;8.00;30.00;7.00;8.00;35.00;7.00;8.00;7.00;8.50;2018-02-06 20:06:59.610
60051;28;-20.040;1.358.200;20.00;7.00;8.00;25.00;7.00;8.00;30.00;7.00;8.00;35.00;7.00;8.00;7.00;8.00;2018-02-06 20:41:53.220
29051;28;-20.040;1.358.200;20.00;6.50;7.50;25.00;6.50;7.50;30.00;6.50;7.50;35.00;6.50;7.50;6.50;8.00;2018-02-14 16:06:35.633
60051;28;-20.040;1.358.200;20.00;6.50;7.50;25.00;6.50;7.50;30.00;6.50;7.50;35.00;6.50;7.50;6.50;8.00;2018-02-15 12:09:47.543
62051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;5.50;35.00;3.50;5.50;4.00;6.00;2018-02-15 13:38:23.027
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;5.50;35.00;3.50;5.50;4.00;6.00;2018-02-15 15:46:29.203
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;5.00;35.00;3.50;5.50;4.00;6.00;2018-02-19 09:21:26.523
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;5.50;35.00;3.50;5.50;4.00;6.00;2018-02-19 09:24:30.787
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;5.00;35.00;3.50;5.50;4.00;6.00;2018-02-19 09:56:47.267
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;2.00;35.00;3.50;5.50;4.00;6.00;2018-02-19 09:57:54.400
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;4.00;35.00;3.50;5.50;4.00;6.00;2018-02-19 10:01:17.417
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;5.50;35.00;3.50;5.50;4.00;6.00;2018-02-19 10:02:53.060
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;4.50;35.00;3.50;5.50;4.00;6.00;2018-02-19 10:13:27.793
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;3.00;35.00;3.50;5.50;4.00;6.00;2018-02-19 10:54:58.387
68051;28;-20.460;1.301.100;20.00;3.00;4.50;25.00;3.00;4.50;30.00;3.00;5.00;35.00;3.50;5.50;4.00;6.00;2018-02-19 10:56:04.563
62051;28;-20.460;1.301.100;20.00;2.00;3.50;25.00;2.00;3.50;30.00;2.00;4.50;35.00;2.50;4.50;3.00;5.00;2018-02-19 23:12:43.397
24051;28;-16.690;1.258.300;20.00;7.00;8.00;25.00;7.00;8.00;30.00;7.00;8.00;35.00;7.00;8.00;7.00;8.00;2018-02-19 23:33:27.163
62051;28;-18.470;1.248.600;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.00;6.50;35.00;4.00;6.00;4.50;6.50;2018-02-27 12:32:39.770
68051;28;-18.470;1.248.600;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;7.00;35.00;5.00;7.00;5.50;7.50;2018-02-27 14:06:33.073
24051;28;-16.690;1.258.300;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.00;7.00;6.00;7.00;2018-03-05 13:30:01.957
77051;28;-19.570;1.275.500;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.50;35.00;4.00;5.50;4.50;5.50;2018-03-05 14:07:11.383
77051;28;-19.570;1.275.500;20.00;4.00;5.00;25.00;4.00;4.50;30.00;4.00;5.50;35.00;4.00;5.50;4.50;5.50;2018-03-05 14:08:13.613
77051;28;-19.570;1.275.500;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.50;35.00;4.00;5.50;4.50;5.50;2018-03-05 14:09:06.653
70051;28;-23.250;1.766.200;15.00;5.00;6.50;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;6.50;6.00;7.50;2018-03-05 14:33:53.003
62051;28;-18.470;1.248.600;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.00;5.50;35.00;4.00;5.50;4.50;6.00;2018-03-05 14:53:39.877
29051;28;-20.040;1.358.200;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.50;2018-03-05 15:55:51.120
28051;3;-20.080;988.380;20.00;3.00;5.50;25.00;2.50;5.50;30.00;3.00;5.50;35.00;3.00;5.50;3.00;5.50;2018-03-05 16:44:29.577
60051;28;-20.040;1.358.200;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.50;2018-03-05 16:52:46.470
60051;28;-21.000;1.436.800;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.50;2018-03-06 16:01:06.710
29051;28;-21.000;1.436.800;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.50;2018-03-06 16:50:04.657
24051;28;-16.690;1.258.300;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2018-03-12 16:11:29.343
62051;28;-18.470;1.248.600;20.00;3.00;5.50;25.00;3.00;5.50;30.00;3.00;5.50;35.00;3.00;5.50;3.50;6.00;2018-03-12 16:44:58.400
68051;28;-18.470;1.248.600;20.00;4.00;6.00;25.00;4.00;6.00;30.00;4.00;6.50;35.00;4.00;6.50;4.50;6.50;2018-03-12 20:18:42.217
75051;28;-16.830;1.147.500;20.00;6.50;8.00;25.00;6.50;8.00;30.00;6.50;8.00;35.00;6.50;8.00;6.50;8.00;2018-03-19 09:42:55.620
28051;7;-17.980;1.040.500;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.00;35.00;4.00;5.00;4.00;5.00;2018-03-19 12:25:03.960
61051;7;-17.980;1.040.500;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.00;35.00;4.00;5.00;4.00;5.00;2018-03-19 13:16:24.317
28051;7;-17.980;1.040.500;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.00;35.00;4.00;5.00;4.00;5.00;2018-03-19 13:21:02.043
77051;28;-19.900;1.369.700;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.50;35.00;4.00;5.50;5.00;5.50;2018-03-23 11:08:38.907
77051;28;-19.900;1.369.700;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.50;35.00;4.00;5.50;5.00;6.00;2018-03-23 11:10:29.510
70051;28;-23.250;1.766.200;15.00;4.50;6.00;20.00;4.50;6.00;25.00;4.50;6.00;30.00;4.50;6.00;5.00;6.50;2018-03-26 20:38:37.217
28051;28;-18.460;1.295.100;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;35.00;7.00;9.00;7.00;9.00;2018-04-10 16:42:26.700
72051;28;-23.250;1.766.200;15.00;6.00;7.00;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;7.00;8.00;2018-04-12 16:51:45.090
80051;28;-23.250;1.766.200;15.00;6.00;7.00;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;7.00;8.00;2018-04-12 16:56:17.800
82051;28;-23.250;1.766.200;15.00;6.00;7.00;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;7.00;8.00;2018-04-13 06:45:21.797
83051;28;-23.250;1.766.200;15.00;6.00;7.00;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;7.00;8.00;2018-04-13 06:46:19.840
72051;28;-23.250;1.766.200;15.00;6.50;7.50;20.00;6.50;7.50;25.00;6.50;7.50;30.00;6.50;7.50;7.50;8.50;2018-04-13 07:06:51.083
70051;28;-23.250;1.766.200;15.00;5.50;6.00;20.00;5.50;6.00;25.00;5.50;6.00;30.00;5.50;6.00;6.00;6.50;2018-04-16 12:55:43.637
62051;28;-18.470;1.248.600;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.00;5.50;35.00;4.00;5.50;4.50;6.00;2018-04-16 13:09:40.497
68051;28;-18.470;1.248.600;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;6.50;35.00;5.00;6.50;5.50;6.50;2018-04-16 13:13:13.920
29051;28;-21.000;1.436.800;20.00;6.00;6.00;25.00;6.00;6.00;30.00;6.00;6.00;35.00;6.00;6.00;6.00;6.50;2018-04-23 09:23:38.130
60051;28;-21.000;1.436.800;20.00;6.00;6.00;25.00;6.00;6.00;30.00;6.00;6.00;35.00;6.00;6.00;6.00;6.50;2018-04-23 10:15:32.420
29051;28;-21.000;1.436.800;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.00;7.00;6.00;7.50;2018-04-23 10:45:14.787
60051;28;-21.000;1.436.800;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;35.00;6.00;7.00;6.00;7.50;2018-04-23 11:01:52.210
28051;7;-17.980;1.040.500;20.00;4.00;4.00;25.00;4.00;4.00;30.00;4.00;4.00;35.00;4.00;4.00;4.00;4.00;2018-04-24 13:38:05.060
61051;7;-17.980;1.040.500;20.00;4.00;4.00;25.00;4.00;4.00;30.00;4.00;4.00;35.00;4.00;4.00;4.00;4.00;2018-04-24 14:02:48.810
24051;7;-18.209;1.035.100;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.00;35.00;4.00;5.00;4.00;5.00;2018-04-24 15:30:53.223
56051;7;-18.209;1.035.100;20.00;4.50;5.00;25.00;4.50;5.00;30.00;4.50;4.00;35.00;4.50;5.00;4.50;5.00;2018-04-24 16:44:16.883
56051;7;-18.209;1.035.100;20.00;4.50;5.00;25.00;4.50;5.00;30.00;4.50;5.00;35.00;4.50;5.00;4.50;5.00;2018-04-24 17:06:40.360
69051;7;-18.209;1.035.100;20.00;4.50;5.50;25.00;4.50;5.50;30.00;5.50;5.50;35.00;3.50;4.00;4.50;5.50;2018-04-24 17:28:23.997
82051;28;-17.940;1.285.300;15.00;6.00;7.00;20.00;6.00;7.00;25.00;6.00;7.00;30.00;6.00;7.00;7.00;8.00;2018-05-02 15:36:04.433
70051;28;-23.250;1.766.200;15.00;4.50;6.00;20.00;4.50;6.00;25.00;4.50;6.00;30.00;4.50;6.00;5.00;6.50;2018-05-07 10:41:29.587
62051;28;-18.470;1.248.600;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.50;5.50;35.00;4.50;5.50;4.50;6.00;2018-05-07 10:52:41.623
62051;28;-18.470;1.248.600;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.50;6.00;35.00;4.50;6.00;4.50;6.00;2018-05-07 19:32:24.330
62051;28;-18.470;1.248.600;20.00;4.00;5.50;25.00;4.00;5.50;30.00;4.50;6.50;35.00;4.50;6.50;4.50;6.50;2018-05-07 19:34:56.500
68051;28;-18.470;1.248.600;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;6.50;35.00;5.00;6.50;5.50;6.50;2018-05-07 19:51:13.653
81051;28;-23.250;1.766.200;15.00;5.00;6.50;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;6.50;6.00;7.50;2018-05-07 20:07:29.210
24051;28;-16.690;1.258.300;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;6.50;35.00;5.00;6.50;5.00;6.50;2018-05-07 20:30:14.123
28051;3;-20.080;988.380;20.00;3.00;5.50;25.00;2.50;5.50;30.00;4.00;5.50;35.00;3.00;5.50;3.00;5.50;2018-05-08 13:53:41.953
28051;3;-20.080;988.380;20.00;3.00;5.50;25.00;2.50;5.50;30.00;3.00;6.50;35.00;3.00;5.50;3.00;5.50;2018-05-08 13:59:07.400
28051;3;-20.080;988.380;20.00;3.00;5.50;25.00;2.50;5.50;30.00;3.00;5.50;35.00;3.00;5.50;3.00;5.50;2018-05-08 14:00:39.947
28051;0;-17.520;1.241.500;20.00;5.00;6.00;25.00;5.00;6.00;30.00;6.00;6.00;35.00;5.00;6.00;5.00;6.00;2018-05-08 14:01:40.057
28051;0;-17.520;1.241.500;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;7.00;35.00;5.00;6.00;5.00;6.00;2018-05-08 14:02:33.213
28051;0;-17.520;1.241.500;20.00;5.00;6.00;25.00;5.00;6.00;30.00;5.00;6.00;35.00;5.00;6.00;5.00;6.00;2018-05-08 14:03:03.937
62051;28;-18.470;1.248.600;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;6.50;35.00;5.00;6.50;5.50;6.50;2018-05-11 17:18:30.430
62051;28;-18.470;1.248.600;20.00;5.00;6.50;25.00;5.00;6.50;30.00;5.00;6.50;35.00;5.00;6.50;5.50;6.50;2018-05-11 17:19:37.120
29051;28;-21.000;1.436.800;20.00;5.50;7.00;25.00;5.50;7.00;30.00;5.50;7.00;35.00;5.50;7.00;5.50;7.50;2018-05-15 10:15:34.580
60051;28;-21.000;1.436.800;20.00;6.00;6.50;25.00;6.00;6.50;30.00;6.00;6.50;35.00;6.00;6.50;6.00;7.00;2018-05-15 15:23:19.853
75051;7;-19.350;1.041.600;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2018-05-16 14:41:18.927
72051;7;-27.600;1.789.300;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2018-05-16 14:51:06.333
29051;7;-24.280;1.296.000;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2018-05-16 14:54:49.693
28051;7;-17.850;1.100.800;20.00;5.50;5.50;25.00;5.50;5.50;30.00;5.50;5.50;35.00;5.50;5.50;6.00;6.00;2018-05-16 15:21:36.600
80051;7;-27.600;1.789.300;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2018-05-16 15:49:33.123
60051;7;-24.280;1.296.000;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2018-05-16 15:50:25.287
61051;7;-17.850;1.100.800;20.00;5.50;5.50;25.00;5.50;5.50;30.00;5.50;5.50;35.00;5.50;5.50;6.00;6.00;2018-05-16 15:51:39.557
81051;7;-27.600;1.789.300;20.00;5.50;5.50;25.00;5.50;5.50;30.00;5.50;5.50;35.00;5.50;5.50;6.00;6.00;2018-05-16 15:59:12.307
77051;7;-19.100;1.087.700;20.00;5.00;7.00;25.00;5.00;7.00;30.00;5.00;7.00;35.00;5.00;7.00;5.00;7.00;2018-05-16 16:35:08.850
70051;0;-21.460;1.471.600;15.00;7.00;9.00;20.00;7.00;9.00;25.00;7.00;9.00;30.00;6.90;9.00;7.00;9.00;2018-05-16 16:54:11.077
70051;0;-21.460;1.471.600;15.00;7.00;9.00;20.00;7.00;9.00;25.00;7.00;9.00;30.00;7.00;9.00;7.00;9.00;2018-05-16 16:54:49.403
70051;28;-23.250;1.766.200;15.00;4.50;6.00;20.00;4.50;6.00;25.00;4.50;6.00;30.00;3.00;5.00;5.00;6.50;2018-05-16 16:54:51.207
70051;28;-23.250;1.766.200;15.00;4.50;6.00;20.00;4.50;6.00;25.00;4.50;6.00;30.00;4.50;6.00;5.00;6.50;2018-05-16 16:56:58.273
24051;7;-20.440;1.173.600;20.00;4.00;5.00;25.00;4.00;5.00;30.00;4.00;5.00;35.00;4.50;5.50;5.00;6.00;2018-05-16 17:23:11.947
24051;7;-16.580;1.070.900;20.00;6.50;7.50;25.00;6.50;7.50;30.00;7.00;8.00;35.00;7.00;8.00;7.00;8.00;2018-05-16 17:29:11.207
56051;7;-20.440;1.173.600;20.00;4.00;4.50;25.00;4.00;4.50;30.00;4.00;4.50;35.00;4.50;5.00;5.00;5.50;2018-05-16 17:38:38.650
