,CodigoReceita,Volume,TipoLancamento,QuantidadeAgua,ConsumoTotal,TipoTraco,FCK,Rompimento7Dias,Rompimento28Dias,ResultadoEsperado
100596,34492051,7.5,B,1478.0,3000.0,E,25.0,19.13,33.81,45.80219728666358
100598,34492051,7.5,B,1478.0,3000.0,E,25.0,20.89,30.73,45.80219728666358
100599,34492051,7.5,B,1478.0,3000.0,E,25.0,21.36,31.95,45.80219728666358
100601,34492051,8.0,B,1560.0,3200.0,E,25.0,21.6,31.18,46.30209610563444
100603,34492051,5.5,B,1095.0,2200.0,E,25.0,20.64,31.99,45.31779279606336
100604,34492051,5.0,B,930.0,2000.0,E,25.0,22.76,33.4,48.54347228887118
100605,34492051,5.0,B,995.0,2000.0,E,25.0,24.26,37.94,45.339437209315896
100658,34499051,7.0,B,1099.0,2331.0,E,25.0,18.33,29.1,47.88791474293604
100659,34499051,8.0,B,1528.0,2664.0,E,25.0,21.37,29.44,43.08108768728315
100660,34499051,8.0,B,1528.0,2664.0,E,25.0,26.01,32.16,43.08108768728315
100661,34499051,8.0,B,1528.0,2664.0,E,25.0,25.35,32.77,43.08108768728315
100662,34499051,8.0,B,1528.0,2664.0,E,25.0,25.05,32.82,43.08108768728315
100664,20505051,8.0,B,1280.0,3152.0,E,35.0,26.9,39.39,54.939180417625536
100665,20505051,8.0,B,1280.0,3152.0,E,35.0,28.77,43.07,54.939180417625536
100666,20505051,5.0,B,775.0,1970.0,E,35.0,29.0,40.93,56.42369527886659
100667,20505051,5.0,B,775.0,1970.0,E,35.0,30.97,41.73,56.42369527886659
100668,20505051,7.0,B,1155.0,2758.0,E,35.0,30.3,43.79,53.49372333809044
100669,20505051,7.0,B,1155.0,2758.0,E,35.0,32.19,42.31,53.49372333809044
100670,20505051,7.0,B,1127.0,2758.0,E,35.0,34.87,47.02,54.64699765803639
100671,20505051,7.0,B,1127.0,2758.0,E,35.0,33.03,45.8,54.64699765803639
100672,20505051,7.0,B,1127.0,2758.0,E,35.0,33.53,44.48,54.64699765803639
100673,20505051,7.0,B,1127.0,2758.0,E,35.0,31.99,43.59,54.64699765803639
100674,20505051,7.0,B,1127.0,2758.0,E,35.0,33.26,44.55,54.64699765803639
100675,20505051,8.0,B,1288.0,3152.0,E,35.0,34.59,47.65,54.64699765803639
100676,20505051,6.5,B,1047.0,2561.0,E,35.0,,43.17,54.6245865300434
100677,20505051,6.5,B,1047.0,2561.0,E,35.0,,43.12,54.6245865300434
100680,20505051,5.0,B,785.0,1970.0,E,35.0,30.77,41.89,55.825135486709165
100681,20505051,8.0,B,1320.0,3152.0,E,35.0,31.85,45.88,53.49372333809044
100858,34452051,8.0,B,1448.0,2928.0,N,30.0,23.54,30.22,45.62270944258673
101130,34394051,7.0,B,1281.0,2863.0,N,30.0,25.7,34.92,50.36862682427121
101135,34588051,8.0,B,1248.0,2880.0,E,25.0,26.31,35.83,51.88301117901781
101137,34588051,8.0,B,1248.0,2880.0,E,25.0,22.58,33.77,51.88301117901781
101140,34588051,6.0,B,936.0,2160.0,E,25.0,26.27,35.1,51.88301117901781
101142,34588051,6.0,B,936.0,2160.0,E,25.0,25.88,36.19,51.88301117901781
101143,34588051,8.0,B,1448.0,2880.0,E,25.0,27.27,40.24,44.83946295508689
101301,34609051,8.0,B,1336.0,3216.0,E,35.0,27.45,37.78,53.87255958869395
101303,34609051,7.5,B,1313.0,3015.0,E,35.0,29.18,38.42,51.64853751774795
101304,34609051,8.0,B,1352.0,3216.0,E,35.0,27.19,38.09,53.31237675070469
101305,34609051,8.0,B,1352.0,3216.0,E,35.0,28.48,39.41,53.31237675070469
101306,34609051,8.0,B,1352.0,3216.0,E,35.0,29.43,39.14,53.31237675070469
101307,34609051,5.0,B,845.0,2010.0,E,35.0,28.63,40.29,53.31237675070469
101309,34609051,7.0,B,1239.0,2814.0,E,35.0,30.45,38.44,51.12929231744824
101310,34609051,8.0,B,1592.0,3248.0,E,35.0,31.29,41.91,48.80453942443133
101311,34609051,8.0,B,1592.0,3248.0,E,35.0,,,48.80453942443133
101312,34609051,4.0,B,796.0,1624.0,E,35.0,30.16,38.9,48.80453942443133
101314,34609051,8.0,B,1224.0,3248.0,E,35.0,31.14,37.08,60.096784309941455
101315,34609051,8.0,B,1224.0,3248.0,E,35.0,32.19,38.42,60.096784309941455
101371,34604051,7.5,B,1463.0,3060.0,E,20.0,16.93,24.72,47.22517031828401
101477,34652051,5.0,B,965.0,2000.0,E,20.0,20.78,32.56,46.79106342943389
101479,34652051,5.5,B,1062.0,2200.0,E,20.0,,,46.76872603012484
101483,34652051,5.0,B,955.0,2000.0,E,20.0,16.93,25.7,47.28519442969408
101486,34652051,5.0,B,975.0,2000.0,E,20.0,19.35,30.91,46.30209610563444
101487,34652051,5.0,B,975.0,2000.0,E,20.0,21.68,33.73,46.30209610563444
101488,34652051,5.5,B,1073.0,2200.0,E,20.0,18.7,30.09,46.27999213248758
101489,34652051,5.0,B,1010.0,2000.0,E,20.0,22.14,31.7,44.63060044205307
101659,29782051,4.0,C,632.0,1428.0,N,35.0,31.34,48.46,50.885112249724905
101672,34531051,7.0,B,1435.0,2800.0,E,25.0,24.84,35.66,43.932845628902385
101673,34531051,7.0,B,1435.0,2800.0,E,25.0,26.5,37.77,43.932845628902385
101676,34531051,6.0,B,1272.0,2400.0,E,25.0,21.06,30.34,42.3468793955386
101679,34531051,7.0,B,1414.0,2800.0,E,25.0,,,44.63060044205307
101681,34531051,6.0,B,1212.0,2400.0,E,25.0,21.9,33.34,44.63060044205307
101682,34531051,6.0,B,1212.0,2400.0,E,25.0,20.29,30.32,44.63060044205307
101684,34531051,6.0,B,1212.0,2400.0,E,25.0,,,44.63060044205307
101686,34531051,7.0,B,1379.0,2800.0,E,25.0,24.85,34.21,45.81823849779826
101689,34531051,6.0,B,1182.0,2400.0,E,25.0,25.23,37.96,45.81823849779826
101690,34531051,7.0,B,1414.0,2800.0,E,25.0,21.81,31.9,44.63060044205307
101695,34531051,6.0,B,1182.0,2400.0,E,25.0,,,45.81823849779826
101696,34531051,6.0,B,1182.0,2400.0,E,25.0,26.02,41.35,45.81823849779826
101698,34531051,6.0,B,1254.0,2400.0,E,25.0,20.72,26.38,43.01944541071862
101699,34531051,5.0,B,985.0,2000.0,E,25.0,26.43,35.81,45.81823849779826
101702,34531051,7.0,B,1330.0,2800.0,E,25.0,19.85,27.52,47.53421332680471
101705,34531051,7.0,B,1463.0,2800.0,E,25.0,20.33,30.45,43.01944541071862
101707,34531051,7.0,B,1463.0,2800.0,E,25.0,22.02,34.4,43.01944541071862
101710,34531051,7.0,B,1435.0,2800.0,E,25.0,23.33,33.35,43.932845628902385
101711,34531051,7.0,B,1435.0,2800.0,E,25.0,28.74,45.38,43.932845628902385
101712,34531051,7.0,B,1435.0,2800.0,E,25.0,23.88,38.48,43.932845628902385
101713,34531051,7.0,B,1435.0,2800.0,E,25.0,19.02,30.49,43.932845628902385
101715,34531051,7.0,B,1435.0,2800.0,E,25.0,20.08,32.07,43.932845628902385
101716,34531051,7.0,B,1400.0,2800.0,E,25.0,20.84,29.89,45.101916151128655
101719,34531051,7.0,B,1400.0,2800.0,E,25.0,21.32,30.95,45.101916151128655
101720,34531051,5.0,B,1000.0,2000.0,E,25.0,18.8,29.95,45.101916151128655
101722,34531051,7.0,B,1666.0,2800.0,E,25.0,21.16,33.19,41.22110900700418
101725,34531051,7.0,B,1666.0,2800.0,E,25.0,21.64,34.28,41.22110900700418
101730,34531051,7.0,B,1666.0,2800.0,E,25.0,23.22,36.52,41.22110900700418
101735,34531051,7.0,B,1666.0,2800.0,E,25.0,23.86,39.32,41.22110900700418
101737,34531051,7.0,B,1666.0,2800.0,E,25.0,22.24,34.42,41.22110900700418
101738,34531051,7.0,B,1666.0,2800.0,E,25.0,26.34,40.43,41.22110900700418
101739,34531051,7.0,B,1666.0,2800.0,E,25.0,22.61,38.29,41.22110900700418
101743,34531051,7.0,B,1568.0,2800.0,E,25.0,19.62,27.79,44.216166480392886
101745,34531051,6.5,B,1456.0,2600.0,E,25.0,23.84,36.32,44.216166480392886
101746,34531051,7.0,B,1568.0,2800.0,E,25.0,25.65,34.75,44.216166480392886
101747,34531051,7.0,B,1568.0,2800.0,E,25.0,,,44.216166480392886
101748,34531051,7.0,B,1568.0,2800.0,E,25.0,30.37,40.19,44.216166480392886
101750,34531051,7.0,B,1568.0,2800.0,E,25.0,30.27,40.32,44.216166480392886
101752,34531051,7.0,B,1568.0,2800.0,E,25.0,29.53,39.74,44.216166480392886
101753,34531051,7.0,B,1568.0,2800.0,E,25.0,,,44.216166480392886
101754,34531051,7.0,B,1568.0,2800.0,E,25.0,24.68,33.63,44.216166480392886
101755,34531051,7.0,B,1568.0,2800.0,E,25.0,32.02,42.43,44.216166480392886
101756,34531051,7.0,B,1568.0,2800.0,E,25.0,28.67,42.4,44.216166480392886
101757,34531051,7.0,B,1568.0,2800.0,E,25.0,26.96,38.3,44.216166480392886
101758,34531051,7.5,B,1680.0,3000.0,E,25.0,27.37,34.89,44.216166480392886
101759,34531051,7.5,B,1680.0,3000.0,E,25.0,,,44.216166480392886
101760,34531051,7.0,B,1568.0,2800.0,E,25.0,25.17,37.4,44.216166480392886
101761,34531051,7.5,B,1680.0,3000.0,E,25.0,27.71,36.1,44.216166480392886
101762,34531051,7.0,B,1568.0,2800.0,E,25.0,26.9,36.15,44.216166480392886
101763,34531051,7.0,B,1624.0,2800.0,E,25.0,28.91,37.57,42.479027336039046
101764,34531051,6.0,B,1422.0,2226.0,E,25.0,,,37.56524059597436
101766,34531051,6.0,B,1404.0,2226.0,E,25.0,19.6,30.48,38.2085878306649
101770,34531051,6.0,B,1404.0,2226.0,E,25.0,23.6,33.29,38.2085878306649
101772,34531051,7.0,B,1652.0,2597.0,E,25.0,20.76,33.8,37.778476963123865
101774,34531051,7.0,B,1652.0,2597.0,E,25.0,16.21,25.79,37.778476963123865
101776,34531051,7.0,B,1652.0,2597.0,E,25.0,22.12,32.11,37.778476963123865
101777,34531051,7.0,B,1652.0,2597.0,E,25.0,23.17,30.13,37.778476963123865
101778,34531051,7.0,B,1652.0,2597.0,E,25.0,19.52,28.62,37.778476963123865
101779,34531051,7.0,B,1638.0,2800.0,E,25.0,25.18,37.29,42.05963972733186
101847,33556051,8.0,B,1288.0,2848.0,E,25.0,23.82,32.95,49.86171052237868
101848,33556051,8.0,B,1288.0,2848.0,E,25.0,22.12,32.33,49.86171052237868
101849,33556051,8.0,B,1288.0,2848.0,E,25.0,23.68,34.61,49.86171052237868
101850,33556051,8.0,B,1288.0,2848.0,E,25.0,21.78,31.02,49.86171052237868
101851,33556051,8.0,B,1504.0,2848.0,E,25.0,23.82,32.67,47.398938811574254
101852,33556051,8.0,B,1520.0,2848.0,E,25.0,24.17,29.57,46.843023571358586
101853,33556051,8.0,B,1520.0,2848.0,E,25.0,23.17,27.9,46.843023571358586
101854,33556051,8.0,B,1520.0,2848.0,E,25.0,25.8,29.05,46.843023571358586
101855,33556051,7.0,B,1330.0,2492.0,E,25.0,23.39,27.23,46.843023571358586
101856,33556051,8.0,B,1520.0,2848.0,E,25.0,,,46.843023571358586
101857,33556051,8.0,B,1544.0,2848.0,E,25.0,28.55,34.28,46.02135180577706
101858,33556051,8.0,B,1544.0,2848.0,E,25.0,27.19,35.68,46.02135180577706
101860,33556051,8.0,B,1544.0,2848.0,E,25.0,23.47,33.67,46.02135180577706
101866,33556051,8.0,B,1536.0,2848.0,E,25.0,23.22,35.6,46.29362834534687
101869,33556051,6.0,B,1152.0,2136.0,E,25.0,23.13,32.21,46.29362834534687
101870,33556051,8.0,B,1536.0,2848.0,E,25.0,21.64,33.87,46.29362834534687
101872,33556051,8.0,B,1544.0,2848.0,E,25.0,22.75,35.73,46.02135180577706
101875,33556051,8.0,B,1536.0,2848.0,E,25.0,23.4,33.03,43.667961611504346
101877,33556051,8.0,B,1536.0,2848.0,E,25.0,23.41,30.98,43.667961611504346
101883,33556051,8.0,B,1520.0,2784.0,E,25.0,22.56,31.9,45.82167379637436
101886,33556051,8.0,B,1520.0,2784.0,E,25.0,22.05,30.48,45.82167379637436
101887,33556051,8.0,B,1520.0,2784.0,E,25.0,21.96,32.11,45.82167379637436
101890,33556051,6.0,B,1098.0,2088.0,E,25.0,,,47.663331880353724
101891,33556051,8.0,B,1464.0,2784.0,E,25.0,25.21,35.44,47.663331880353724
101894,33556051,8.0,B,1200.0,2840.0,E,25.0,,37.74,58.357021916634984
101895,33556051,8.0,B,1200.0,2840.0,E,25.0,,38.56,58.357021916634984
101897,33556051,8.0,B,1200.0,2840.0,E,25.0,,37.95,58.357021916634984
101899,33556051,8.0,B,1440.0,2640.0,E,25.0,22.07,30.77,44.0896388156716
101901,33556051,8.0,B,1440.0,2640.0,E,25.0,24.75,34.87,44.0896388156716
101980,34672051,8.0,B,1488.0,3224.0,N,35.0,32.47,50.13,48.89780092618991
101987,34672051,8.0,B,1448.0,3224.0,N,35.0,35.13,53.63,50.1891778185875
101988,34672051,8.0,B,1520.0,3224.0,N,35.0,31.7,44.45,47.88866447502396
101991,34672051,7.0,B,1239.0,2821.0,N,35.0,,,51.246791960598124
101992,34672051,8.0,B,1448.0,3224.0,N,35.0,31.44,49.2,50.1891778185875
101993,34672051,8.0,B,1448.0,3224.0,N,35.0,32.6,48.26,50.1891778185875
101995,34672051,8.0,B,1448.0,3224.0,N,35.0,33.72,47.99,50.1891778185875
101998,34672051,8.0,B,1448.0,3224.0,N,35.0,32.19,46.57,50.1891778185875
101999,34672051,6.0,B,1086.0,2418.0,N,35.0,30.04,44.96,50.1891778185875
102000,34672051,8.0,B,1432.0,3264.0,N,35.0,32.45,44.44,56.38057009752537
102001,34672051,8.0,B,1432.0,3264.0,N,35.0,32.11,45.55,56.38057009752537
102003,34672051,7.0,B,1253.0,2856.0,N,35.0,32.6,42.73,56.38057009752537
102004,34672051,8.0,B,1512.0,3264.0,N,35.0,36.73,49.79,53.67819947472631
102006,34672051,8.0,B,1512.0,3264.0,N,35.0,36.79,50.13,53.67819947472631
102007,34672051,7.0,B,1323.0,2856.0,N,35.0,37.3,51.28,53.67819947472631
102143,34734051,8.0,B,1488.0,3208.0,N,35.0,23.58,31.88,48.661883989522785
102144,34734051,8.0,B,1488.0,3208.0,N,35.0,24.05,30.53,48.661883989522785
102145,34734051,8.0,B,1488.0,3208.0,N,35.0,25.65,34.35,48.661883989522785
102146,34734051,8.0,B,1488.0,3208.0,N,35.0,25.07,32.5,48.661883989522785
102147,34734051,8.0,B,1488.0,3208.0,N,35.0,25.14,32.92,48.661883989522785
102148,34734051,8.0,B,1488.0,3208.0,N,35.0,24.98,34.36,48.661883989522785
102150,34734051,8.0,B,1488.0,3208.0,N,35.0,22.76,29.92,48.661883989522785
102152,34734051,8.0,B,1488.0,3208.0,N,35.0,23.03,29.95,48.661883989522785
102154,34734051,8.0,B,1488.0,3208.0,N,35.0,25.41,32.91,48.661883989522785
102155,34734051,8.0,B,1488.0,3208.0,N,35.0,21.73,30.25,48.661883989522785
102158,34734051,8.0,B,1456.0,3208.0,N,35.0,24.03,32.74,49.69248229583429
102159,34734051,8.0,B,1456.0,3208.0,N,35.0,25.09,33.56,49.69248229583429
102160,34734051,8.0,B,1456.0,3208.0,N,35.0,24.99,35.6,49.69248229583429
102161,34734051,6.5,B,1183.0,2606.5,N,35.0,23.49,32.84,49.69248229583429
102162,34734051,8.0,B,1488.0,3208.0,N,35.0,23.51,34.4,48.661883989522785
102164,34734051,8.0,B,1488.0,3208.0,N,35.0,26.66,37.08,48.661883989522785
102165,34734051,6.0,B,1116.0,2406.0,N,35.0,27.01,36.0,48.661883989522785
102166,34734051,7.0,B,1358.0,2807.0,N,35.0,27.68,34.77,46.6643664352446
102167,34734051,7.0,B,1358.0,2807.0,N,35.0,28.2,34.0,46.6643664352446
102175,34734051,8.0,B,1648.0,3296.0,N,35.0,27.62,36.93,49.86555479268967
102184,34789051,8.0,B,1304.0,2896.0,N,30.0,27.97,41.68,55.09047802025152
102186,34789051,8.0,B,1744.0,2848.0,N,30.0,27.01,39.56,39.811743849459965
102188,34789051,8.0,B,1744.0,2800.0,N,30.0,21.49,33.09,38.9829653728622
102195,34789051,8.0,B,1232.0,3088.0,N,30.0,32.81,43.99,60.42634381575441
102196,34789051,8.0,B,1640.0,2944.0,N,30.0,33.45,44.59,44.47698142680438
102197,34789051,8.0,B,1720.0,2808.0,N,30.0,27.48,34.8,39.696531583796585
102199,34789051,8.0,B,1664.0,2968.0,N,30.0,32.49,42.07,44.52357811202561
102200,34789051,8.0,B,1664.0,2968.0,N,30.0,29.36,45.56,44.52357811202561
102202,34789051,8.0,B,1744.0,2784.0,N,30.0,28.91,38.6,37.99522293327824
102203,34789051,5.0,B,1090.0,1740.0,N,30.0,28.92,36.75,37.99522293327824
102205,34789051,8.0,B,1704.0,2784.0,N,30.0,29.32,37.08,39.01140805953443
102208,34789051,8.0,B,1704.0,2784.0,N,30.0,28.4,36.52,39.01140805953443
102210,34789051,8.0,B,1704.0,2784.0,N,30.0,28.3,37.03,39.01140805953443
102211,34789051,8.0,B,1704.0,2784.0,N,30.0,30.11,38.3,39.01140805953443
102213,34789051,8.0,B,1704.0,2784.0,N,30.0,31.62,40.42,39.01140805953443
102215,34789051,8.0,B,1704.0,2784.0,N,30.0,30.03,38.1,39.01140805953443
102216,34789051,7.0,B,1533.0,2282.0,N,30.0,19.82,28.4,34.958670648968685
102217,34789051,8.0,B,1520.0,2560.0,N,30.0,27.13,33.47,40.34655678452091
102220,34789051,8.0,B,1520.0,2560.0,N,30.0,27.71,33.61,40.34655678452091
102221,34789051,8.0,B,1512.0,2616.0,N,30.0,24.94,31.94,41.532344689564646
102223,34789051,8.0,B,1512.0,2560.0,N,30.0,26.76,33.25,40.578837316881874
102226,34789051,8.0,B,1512.0,2560.0,N,30.0,23.81,30.87,40.578837316881874
102227,34789051,8.0,B,1512.0,2616.0,N,30.0,27.46,34.09,41.532344689564646
102230,34789051,8.0,B,1512.0,2616.0,N,30.0,29.43,36.17,41.532344689564646
102349,34721051,8.0,C,1440.0,3024.0,N,35.0,23.73,32.23,47.41546976717323
102350,34721051,8.0,C,1440.0,3024.0,N,35.0,28.08,38.93,47.41546976717323
102351,34721051,8.0,C,1440.0,3024.0,N,35.0,27.75,39.65,47.41546976717323
102353,34721051,7.5,C,1500.0,2857.5,N,35.0,28.55,38.85,47.43507698250409
102863,32937051,8.0,B,1312.0,2616.0,E,25.0,23.67,36.56,44.95725700734008
102865,32937051,8.0,B,1200.0,2616.0,E,25.0,23.21,33.48,54.1665968750249
102867,32937051,8.0,B,1200.0,2616.0,E,25.0,24.7,33.94,54.1665968750249
102868,32937051,8.0,B,1224.0,2616.0,E,25.0,23.69,32.11,53.17982544884785
102869,32937051,8.0,B,1224.0,2616.0,E,25.0,26.68,36.47,53.17982544884785
102870,32937051,8.0,B,1224.0,2616.0,E,25.0,25.57,36.62,53.17982544884785
102871,32937051,6.5,B,995.0,2125.5,E,25.0,24.76,34.75,53.15476140413991
102872,32937051,8.0,B,1544.0,2616.0,E,25.0,23.1,33.15,41.61836302996075
102873,32937051,8.0,B,1544.0,2616.0,E,25.0,23.18,33.12,41.61836302996075
102928,27876051,8.0,B,1248.0,2400.0,E,25.0,21.82,33.67,43.24599951459178
102930,27876051,8.0,B,1248.0,2400.0,E,25.0,20.95,34.6,43.24599951459178
102933,27876051,8.0,B,1248.0,2400.0,E,25.0,22.58,33.7,43.24599951459178
102936,27876051,8.0,B,1560.0,2400.0,E,25.0,23.35,34.99,37.37403349443718
102937,27876051,8.0,B,1560.0,2400.0,E,25.0,23.17,33.89,37.37403349443718
102938,27876051,8.0,B,1560.0,2400.0,E,25.0,26.35,38.0,37.37403349443718
103107,34939051,8.0,B,1344.0,2928.0,E,30.0,29.04,39.4,49.15759146512648
103108,34939051,8.0,B,1344.0,2928.0,E,30.0,,,49.15759146512648
103109,34939051,8.0,B,1344.0,2928.0,E,30.0,28.74,38.3,49.15759146512648
103115,34939051,8.0,B,1344.0,2928.0,E,30.0,29.27,42.11,49.15759146512648
103119,34939051,8.0,B,1344.0,2928.0,E,30.0,29.88,42.87,49.15759146512648
103121,34939051,5.0,B,840.0,1830.0,E,30.0,31.58,39.51,49.15759146512648
103180,21138051,6.0,B,1008.0,2424.0,E,35.0,31.1,44.63,53.825189505245724
103181,21138051,8.0,B,1360.0,3232.0,E,35.0,33.03,45.68,53.26825559494552
103182,21138051,5.0,B,850.0,2020.0,E,35.0,29.29,43.14,53.26825559494552
103183,21138051,8.0,B,1312.0,3232.0,E,35.0,29.08,38.93,54.95658688632745
103184,21138051,8.0,B,1312.0,3232.0,E,35.0,29.9,42.66,54.95658688632745
103185,21138051,8.0,B,1312.0,3232.0,E,35.0,29.74,40.12,54.95658688632745
103186,21138051,8.0,B,1312.0,3232.0,E,35.0,28.74,37.78,54.95658688632745
103187,21138051,8.0,B,1312.0,3232.0,E,35.0,27.84,37.92,54.95658688632745
103188,21138051,8.0,B,1216.0,3232.0,E,35.0,29.3,46.82,58.49547991267478
103189,21138051,8.0,B,1216.0,3232.0,E,35.0,32.3,47.8,58.49547991267478
103190,21138051,8.0,B,1328.0,3232.0,E,35.0,33.75,50.5,54.387946309068134
103191,21138051,8.0,B,1328.0,3232.0,E,35.0,34.19,50.91,54.387946309068134
103192,21138051,6.0,B,972.0,2424.0,E,35.0,29.64,42.16,55.531172753454285
103193,21138051,6.0,B,972.0,2424.0,E,35.0,30.49,40.29,55.531172753454285
103194,21138051,8.0,B,1296.0,3232.0,E,35.0,27.88,40.01,60.809517908609706
103195,21138051,7.0,B,1400.0,2828.0,E,35.0,29.44,41.35,50.36272266556378
103196,21138051,8.0,B,1600.0,3232.0,E,35.0,31.99,42.19,50.36272266556378
103197,21138051,8.0,B,1600.0,3232.0,E,35.0,29.36,40.84,50.36272266556378
103198,21138051,6.0,B,1200.0,2424.0,E,35.0,32.31,43.07,50.36272266556378
103199,21138051,7.0,B,1372.0,2828.0,E,35.0,28.64,32.87,51.87187435644243
103200,21138051,8.0,B,1600.0,3232.0,E,35.0,,,47.853003233975876
103201,21138051,8.0,B,1600.0,3232.0,E,35.0,,39.14,47.853003233975876
103202,21138051,8.0,B,1600.0,3232.0,E,35.0,,39.92,47.853003233975876
103203,21138051,8.0,B,1600.0,3232.0,E,35.0,,41.63,47.853003233975876
103204,21138051,8.0,B,1600.0,3232.0,E,35.0,,38.74,47.853003233975876
103205,21138051,8.0,B,1600.0,3232.0,E,35.0,,39.26,47.853003233975876
103209,34934051,8.0,C,1408.0,2512.0,N,25.0,19.3,28.78,39.717589859630934
103210,34934051,8.0,C,1408.0,2512.0,N,25.0,21.34,28.95,39.717589859630934
103417,35081051,6.0,B,1272.0,2682.0,E,30.0,21.25,36.76,47.606880782008325
103418,35081051,6.0,B,1272.0,2682.0,E,30.0,25.13,37.35,47.606880782008325
103419,35081051,7.0,B,1484.0,3129.0,E,30.0,26.91,39.2,47.606880782008325
103420,35081051,7.0,B,1484.0,3129.0,E,30.0,,,47.606880782008325
103421,35081051,7.0,B,1484.0,3129.0,E,30.0,25.49,36.79,47.606880782008325
103476,35144051,5.0,C,930.0,1955.0,E,30.0,27.64,45.73,47.464024583938496
103478,35126051,5.0,C,800.0,1880.0,E,35.0,,,52.740421827320496
103479,35126051,8.0,C,1488.0,3008.0,E,35.0,26.86,36.47,50.84383200597774
103486,24527051,5.0,C,795.0,1745.0,E,30.0,23.47,41.04,49.51301778618545
103488,24527051,6.5,C,1196.0,2268.5,E,30.0,26.7,37.5,47.48554176309944
103489,24527051,6.0,C,1104.0,2094.0,E,30.0,29.2,40.14,47.48554176309944
103490,24527051,5.0,C,960.0,1680.0,E,30.0,25.09,34.42,43.59304417109314
103492,24527051,6.5,C,1248.0,2184.0,E,30.0,,31.81,43.59304417109314
103493,35151051,8.0,C,1336.0,2776.0,E,25.0,,,46.91233466409035
103707,35283051,5.0,C,780.0,1880.0,E,35.0,29.18,39.23,53.93249882982818
103850,35293051,7.5,B,1230.0,3000.0,N,40.0,30.84,43.03,54.48986561324129
103851,35293051,7.5,B,1230.0,3000.0,N,40.0,32.55,40.81,54.48986561324129
103852,35293051,7.0,B,1106.0,2800.0,N,40.0,31.97,40.3,61.54388389913901
103853,35293051,7.0,B,1106.0,2800.0,N,40.0,30.92,39.21,61.54388389913901
103854,35293051,5.0,B,975.0,1970.0,N,40.0,29.25,42.2,50.37540543229002
103855,35293051,6.0,B,1170.0,2328.0,N,40.0,33.62,44.31,49.608665752977956
103856,35293051,6.0,B,1170.0,2328.0,N,40.0,30.95,41.14,49.608665752977956
103857,35293051,7.0,B,1365.0,2716.0,N,40.0,28.18,38.27,49.608665752977956
103858,35293051,7.0,B,1365.0,2716.0,N,40.0,29.9,40.62,49.608665752977956
103859,35293051,7.0,B,1365.0,2716.0,N,40.0,27.88,36.54,49.608665752977956
103860,35293051,8.0,B,1560.0,3104.0,N,40.0,28.73,39.5,49.608665752977956
103861,35293051,6.0,B,1170.0,2400.0,N,40.0,32.13,44.15,51.130463781561176
103862,35293051,5.5,B,836.0,2200.0,N,40.0,26.58,41.63,63.42197940558369
103863,35293051,6.5,B,1268.0,2736.5,N,40.0,34.08,47.38,53.6641827570436
103864,35293051,8.0,B,1560.0,3368.0,N,40.0,35.21,42.52,53.683836094095874
103865,35293051,8.0,B,1560.0,3368.0,N,40.0,38.53,46.83,53.683836094095874
103866,35293051,8.0,B,1560.0,3368.0,N,40.0,37.73,45.2,53.683836094095874
103867,35293051,8.0,B,1560.0,3368.0,N,40.0,36.38,46.02,53.683836094095874
103868,35293051,8.0,B,1560.0,3368.0,N,40.0,37.06,46.88,53.683836094095874
103869,35293051,8.0,B,1560.0,3368.0,N,40.0,37.15,44.68,53.683836094095874
103870,35293051,8.0,B,1560.0,3368.0,N,40.0,40.58,50.75,53.683836094095874
103871,35293051,8.0,B,1560.0,3368.0,N,40.0,38.32,46.44,53.683836094095874
103872,35293051,8.0,B,1560.0,3368.0,N,40.0,36.93,51.34,53.683836094095874
103873,35293051,8.0,B,1560.0,3368.0,N,40.0,36.65,46.53,53.683836094095874
103874,35293051,6.0,B,1170.0,2526.0,N,40.0,33.81,46.3,53.683836094095874
103878,32663051,8.0,B,1344.0,3280.0,E,30.0,26.76,38.41,54.51779550238668
103882,32663051,8.0,B,1312.0,3280.0,E,30.0,24.98,34.8,55.64680882031336
103883,32663051,5.0,B,780.0,2050.0,E,30.0,26.97,39.13,63.360010847477824
104108,34201051,8.0,B,1200.0,2568.0,N,30.0,27.61,37.32,53.24382745617753
104110,34201051,5.0,B,750.0,1605.0,N,30.0,24.42,32.63,53.24382745617753
104368,24904051,6.0,C,984.0,2316.0,E,30.0,26.52,37.44,57.96793803369912
104369,24904051,5.0,C,820.0,1930.0,E,30.0,26.03,39.04,57.96793803369912
104372,24904051,6.0,C,906.0,2316.0,E,30.0,23.22,34.03,62.015372208316336
104373,24904051,5.0,C,810.0,1930.0,E,30.0,32.51,,58.57297922507186
104702,35441051,5.0,C,805.0,1930.0,E,30.0,,,58.877863889479
104704,35441051,6.5,C,1242.0,2509.0,E,30.0,22.94,33.86,50.3659089798265
104705,35441051,6.0,C,1146.0,2316.0,E,30.0,25.79,40.19,50.38602724183374
104706,35441051,6.0,C,1146.0,2316.0,E,30.0,26.07,34.89,50.38602724183374
104708,35441051,6.0,C,1074.0,2316.0,E,30.0,28.04,37.27,53.624948534036825
104756,34204051,5.0,B,805.0,1620.0,N,30.0,25.4,35.5,50.17493829424235
104757,35631051,7.0,C,1449.0,2128.0,N,25.0,17.34,25.55,34.70086762393909
104758,35631051,7.0,C,1449.0,2128.0,N,25.0,19.73,27.36,34.70086762393909
