CodigoReceita;Idade;TipoTraco;CodigoAglomerante;FCK;RelacaoAguaCimento
41616051;28;E;29051;30.00;0.450
41618051;28;E;60051;30.00;0.450
41819051;28;E;91051;30.00;0.450
41831051;28;E;92051;30.00;0.450
41917051;28;E;28051;30.00;0.450
42250051;28;E;61051;30.00;0.450
43141051;28;E;4051;30.00;0.450
43145051;28;E;10051;30.00;0.450
47259051;28;E;11051;30.00;0.450
48405051;28;E;106051;30.00;0.450
48410051;28;E;4051;30.00;0.450
49612051;28;E;111051;30.00;0.450
50547051;28;E;112051;30.00;0.450
50796051;28;E;115051;30.00;0.450
50797051;28;E;120051;30.00;0.450
50802051;28;E;116051;30.00;0.450
50811051;28;E;117051;30.00;0.450
52101051;28;E;10051;30.00;0.450
52102051;28;E;118051;30.00;0.450
52103051;28;E;17051;30.00;0.450
55863051;28;E;108051;30.00;0.450
55864051;28;E;109051;30.00;0.450
39397051;3;E;91051;30.00;0.608
39398051;3;E;69051;30.00;0.541
39401051;28;N;24051;15.00;0.940
39801051;28;N;96051;15.00;0.911
39467051;28;N;12051;40.00;0.468
39482051;7;E;95051;15.00;0.600
39513051;28;E;85051;30.00;0.600
39514051;28;E;83051;30.00;0.600
40632051;28;E;68051;30.00;0.600
40634051;28;E;62051;30.00;0.600
39519051;28;E;29051;30.00;0.550
39521051;28;E;43051;30.00;0.550
39527051;28;E;94051;30.00;0.550
39639051;28;N;94051;15.00;0.842
40102051;28;N;93051;15.00;0.871
39641051;28;N;94051;15.00;0.842
40108051;28;N;93051;15.00;0.871
41179051;28;N;85051;15.00;0.807
41181051;28;N;88051;15.00;0.767
39643051;28;N;94051;15.00;0.842
40114051;28;N;93051;15.00;0.871
39645051;28;N;94051;15.00;0.842
40120051;28;N;93051;15.00;0.871
39647051;28;N;94051;20.00;0.753
40138051;28;N;93051;20.00;0.774
39649051;28;N;94051;35.00;0.559
40214051;28;N;93051;35.00;0.555
39651051;28;N;94051;35.00;0.510
40220051;28;N;93051;35.00;0.555
39745051;28;E;94051;25.00;0.558
39748051;28;E;29051;25.00;0.548
39933051;28;E;84051;25.00;0.550
39935051;28;E;78051;25.00;0.550
41756051;28;E;75051;25.00;0.548
41760051;28;E;85051;25.00;0.550
41762051;28;E;88051;25.00;0.550
41939051;28;E;75051;25.00;0.550
39764051;28;E;29051;30.00;0.550
39766051;28;E;94051;30.00;0.550
39779051;28;E;88051;30.00;0.550
39782051;28;E;60051;30.00;0.550
39774051;28;E;29051;30.00;0.500
39844051;28;E;87051;35.00;0.550
39843051;28;N;29051;35.00;0.581
39854051;28;N;29051;35.00;0.581
39850051;28;E;85051;35.00;0.550
39862051;28;E;78051;30.00;0.550
42780051;28;E;10051;30.00;0.550
43196051;28;E;10051;30.00;0.550
43198051;28;E;17051;30.00;0.550
43913051;28;E;109051;30.00;0.550
43914051;28;E;108051;30.00;0.550
44044051;28;E;108051;30.00;0.550
45125051;28;E;109051;30.00;0.550
45254051;28;E;17051;30.00;0.550
46381051;28;E;108051;30.00;0.550
47942051;28;E;4051;30.00;0.550
47943051;28;E;14051;30.00;0.550
56521051;28;E;111051;30.00;0.550
39887051;7;E;91051;30.00;0.500
39888051;7;E;69051;30.00;0.500
40699051;7;E;56051;30.00;0.500
39915051;28;N;29051;25.00;0.713
42373051;28;N;7051;25.00;0.832
47329051;28;N;4051;25.00;0.832
47331051;28;N;14051;25.00;0.832
47552051;28;N;10051;25.00;0.824
47553051;28;N;17051;25.00;0.824
49576051;28;N;120051;25.00;0.806
39950051;28;E;85051;25.00;0.500
39951051;28;E;83051;25.00;0.500
40268051;28;E;85051;25.00;0.640
40270051;28;E;88051;25.00;0.640
45167051;28;E;108051;25.00;0.627
47987051;28;E;10051;25.00;0.653
47988051;28;E;17051;25.00;0.653
52552051;28;E;11051;25.00;0.647
52553051;28;E;111051;25.00;0.653
52554051;28;E;118051;25.00;0.633
52555051;28;E;120051;25.00;0.653
40304051;28;N;94051;30.00;0.615
48497051;28;N;4051;30.00;0.750
48498051;28;N;14051;30.00;0.750
40360051;28;E;85051;35.00;0.500
40361051;28;E;83051;35.00;0.500
40366051;28;E;88051;35.00;0.500
40367051;28;E;82051;35.00;0.500
40388051;28;E;62051;35.00;0.500
40390051;28;E;68051;35.00;0.500
40510051;28;E;29051;35.00;0.500
40511051;28;E;87051;35.00;0.500
41779051;28;E;91051;35.00;0.500
41783051;28;E;92051;35.00;0.500
49328051;28;E;117051;35.00;0.500
49329051;28;E;118051;35.00;0.500
49330051;28;E;113051;35.00;0.500
49331051;28;E;114051;35.00;0.500
49382051;28;E;115051;35.00;0.500
49383051;28;E;116051;35.00;0.500
50677051;28;E;111051;35.00;0.500
50679051;28;E;112051;35.00;0.500
51892051;28;E;108051;35.00;0.500
51893051;28;E;109051;35.00;0.500
40434051;28;E;62051;30.00;0.500
41174051;28;E;85051;30.00;0.500
41177051;28;E;88051;30.00;0.500
41855051;28;E;91051;30.00;0.500
41857051;28;E;92051;30.00;0.500
43033051;28;E;17051;30.00;0.500
43045051;28;E;10051;30.00;0.500
40456051;28;N;78051;10.00;0.962
40457051;28;N;68051;10.00;1.132
40465051;28;E;78051;30.00;0.511
40468051;28;E;84051;30.00;0.511
40472051;28;E;78051;30.00;0.529
40474051;28;N;29051;25.00;0.713
40479051;28;N;29051;25.00;0.713
40529051;28;E;62051;30.00;0.550
40530051;28;E;83051;30.00;0.550
40649051;28;E;62051;30.00;0.600
40652051;28;E;62051;30.00;0.600
40654051;28;E;68051;30.00;0.600
41389051;28;E;85051;30.00;0.600
40719051;7;E;44051;25.00;0.600
40752051;28;E;43051;25.00;0.500
40758051;28;E;62051;25.00;0.495
40852051;28;E;29051;25.00;0.495
40854051;28;E;60051;25.00;0.495
40864051;28;E;68051;25.00;0.495
40878051;28;E;94051;25.00;0.500
40802051;28;E;29051;25.00;0.500
40889051;28;E;75051;30.00;0.550
40891051;28;E;79051;30.00;0.550
41235051;28;E;94051;30.00;0.550
41238051;28;E;12051;30.00;0.550
40895051;28;E;29051;30.00;0.550
40896051;28;E;87051;30.00;0.550
40898051;28;E;60051;30.00;0.550
40919051;0;E;62051;0.00;1.393
40921051;0;E;68051;0.00;1.393
40936051;28;E;29051;30.00;0.500
40938051;28;E;60051;30.00;0.500
40940051;28;E;62051;30.00;0.500
40942051;28;E;68051;30.00;0.500
56233051;28;E;10051;30.00;0.500
56234051;28;E;111051;30.00;0.500
56235051;28;E;112051;30.00;0.500
56236051;28;E;120051;30.00;0.500
56237051;28;E;17051;30.00;0.500
41155051;28;E;62051;20.00;0.537
41157051;28;E;68051;20.00;0.537
41163051;28;E;85051;30.00;0.550
42206051;28;E;91051;30.00;0.550
41184051;28;N;85051;15.00;0.807
41186051;28;N;88051;15.00;0.767
41193051;28;N;85051;25.00;0.663
41195051;28;N;88051;25.00;0.633
46387051;28;N;108051;25.00;0.803
46389051;28;N;109051;25.00;0.896
41211051;28;N;85051;30.00;0.605
41215051;28;N;88051;30.00;0.578
41754051;28;N;91051;30.00;0.660
41758051;28;N;92051;30.00;0.660
43714051;28;N;10051;30.00;0.687
47011051;28;N;17051;30.00;0.724
47013051;28;N;108051;30.00;0.792
52999051;28;N;10051;30.00;0.724
41251051;28;E;85051;35.00;0.500
41253051;28;E;88051;35.00;0.500
42818051;28;E;4051;25.00;0.600
42845051;28;E;10051;25.00;0.600
42846051;28;E;17051;25.00;0.600
44519051;28;E;106051;25.00;0.600
44520051;28;E;107051;25.00;0.600
44521051;28;E;108051;25.00;0.600
44522051;28;E;109051;25.00;0.600
44854051;28;E;14051;25.00;0.600
45058051;28;E;108051;25.00;0.600
45120051;28;E;4051;25.00;0.600
41354051;28;E;60051;25.00;0.600
43304051;28;E;4051;25.00;0.600
43317051;28;E;10051;25.00;0.600
43319051;28;E;17051;25.00;0.600
43681051;28;E;14051;25.00;0.599
43978051;28;E;107051;25.00;0.600
43979051;28;E;106051;25.00;0.600
44494051;28;E;109051;25.00;0.600
53344051;28;E;10051;25.00;0.600
53347051;28;E;120051;25.00;0.600
53348051;28;E;17051;25.00;0.600
53350051;28;E;111051;25.00;0.600
41453051;28;E;85051;25.00;0.548
41455051;28;E;88051;25.00;0.548
41540051;7;E;95051;25.00;0.500
41585051;7;E;28051;25.00;0.495
41587051;7;E;61051;25.00;0.495
42285051;7;E;91051;25.00;0.500
42476051;7;E;90051;25.00;0.500
42601051;7;E;89051;25.00;0.500
42640051;7;E;92051;25.00;0.500
41555051;28;N;93051;25.00;0.691
41572051;3;E;96051;25.00;0.600
41589051;28;E;78051;0.00;0.744
41637051;28;E;85051;30.00;0.550
41639051;28;E;88051;30.00;0.550
41641051;28;E;29051;30.00;0.550
41643051;28;E;60051;30.00;0.550
41897051;28;E;75051;30.00;0.550
41899051;28;E;61051;30.00;0.550
42537051;28;E;4051;30.00;0.550
42539051;28;E;14051;30.00;0.550
43263051;28;E;7051;30.00;0.550
41664051;7;E;91051;30.00;0.500
41770051;28;E;85051;35.00;0.551
41805051;28;N;91051;30.00;0.660
45302051;28;N;11051;30.00;0.736
49938051;28;N;119051;30.00;0.634
41811051;28;E;91051;25.00;0.647
42999051;28;E;10051;25.00;0.653
46303051;28;E;108051;25.00;0.633
46305051;28;E;109051;25.00;0.633
41827051;28;E;29051;25.00;0.599
41829051;28;E;60051;25.00;0.599
41923051;28;E;28051;25.00;0.599
42419051;28;E;11051;25.00;0.600
41983051;28;E;28051;30.00;0.600
42045051;28;E;91051;20.00;0.793
42151051;28;E;91051;25.00;0.601
42154051;28;E;91051;25.00;0.600
42196051;28;E;92051;25.00;0.600
42828051;28;E;17051;25.00;0.600
42829051;28;E;10051;25.00;0.600
42168051;7;E;96051;25.00;0.600
42170051;7;E;28051;25.00;0.600
42258051;7;E;91051;40.00;0.521
42270051;28;N;50051;45.00;0.459
42295051;7;E;11051;25.00;0.518
42330051;7;E;28051;25.00;0.512
42332051;7;E;61051;25.00;0.513
42434051;7;E;91051;25.00;0.518
42786051;7;E;95051;25.00;0.518
42336051;28;E;50051;45.00;0.450
47232051;28;E;17051;45.00;0.450
48599051;28;E;108051;45.00;0.450
48600051;28;E;109051;45.00;0.450
49000051;28;E;115051;45.00;0.450
49001051;28;E;117051;45.00;0.450
49002051;28;E;118051;45.00;0.450
49003051;28;E;116051;45.00;0.450
49066051;28;E;111051;45.00;0.450
49067051;28;E;112051;45.00;0.450
49068051;28;E;113051;45.00;0.450
49069051;28;E;114051;45.00;0.450
42388051;7;E;91051;30.00;0.500
42390051;7;E;92051;30.00;0.500
42405051;28;N;28051;25.00;0.776
42403051;28;N;28051;25.00;0.776
42493051;28;E;91051;30.00;0.550
42757051;28;E;69051;30.00;0.550
43023051;28;E;14051;30.00;0.550
43076051;28;E;17051;30.00;0.550
43078051;28;E;17051;30.00;0.550
43080051;28;E;10051;30.00;0.550
42500051;28;E;95051;30.00;0.601
48472051;28;E;11051;30.00;0.600
42677051;28;E;11051;35.00;0.579
42682051;28;E;4051;35.00;0.560
42731051;28;E;14051;35.00;0.560
42697051;28;N;4051;35.00;0.637
42710051;28;E;10051;25.00;0.600
42712051;28;E;92051;25.00;0.599
43635051;28;E;10051;25.00;0.600
43638051;28;E;17051;25.00;0.600
42722051;3;E;91051;25.00;0.600
42724051;3;E;92051;25.00;0.600
43517051;3;E;89051;25.00;0.600
42734051;28;N;11051;40.00;0.614
42736051;28;N;4051;40.00;0.581
42738051;28;N;10051;40.00;0.584
42789051;7;E;96051;25.00;0.590
42793051;7;E;89051;25.00;0.590
42794051;7;E;90051;25.00;0.590
42838051;28;E;4051;20.00;0.600
42854051;28;E;4051;30.00;0.550
42856051;28;E;7051;30.00;0.550
42858051;28;E;4051;35.00;0.550
42860051;28;E;7051;35.00;0.550
42901051;28;E;4051;30.00;0.530
42923051;28;N;10051;25.00;0.824
42950051;28;N;14051;25.00;0.806
42952051;28;N;4051;25.00;0.806
43100051;28;N;10051;25.00;0.755
43102051;28;N;92051;25.00;0.754
42937051;28;E;86051;35.00;0.510
42939051;28;E;4051;35.00;0.510
42941051;28;E;4051;30.00;0.570
42948051;28;N;14051;25.00;0.806
42959051;28;E;7051;35.00;0.550
42965051;28;N;7051;40.00;0.627
43405051;28;N;10051;40.00;0.547
42968051;28;N;4051;20.00;0.893
42972051;28;E;4051;20.00;0.600
42974051;28;E;14051;20.00;0.600
43070051;28;E;7051;20.00;0.600
47873051;28;E;11051;20.00;0.600
48001051;28;E;10051;20.00;0.603
48002051;28;E;88051;20.00;0.605
49214051;28;E;119051;20.00;0.648
49887051;28;E;111051;20.00;0.600
49889051;28;E;112051;20.00;0.608
43041051;28;E;4051;30.00;0.500
43118051;28;E;10051;30.00;0.500
43120051;28;E;17051;30.00;0.500
54311051;28;N;63051;40.00;0.499
43058051;28;E;4051;40.00;0.500
43839051;28;E;106051;40.00;0.500
44967051;28;E;107051;40.00;0.500
44970051;28;E;108051;40.00;0.500
44972051;28;E;109051;40.00;0.500
45208051;28;E;4051;40.00;0.500
45210051;28;E;14051;40.00;0.500
45294051;28;E;7051;40.00;0.500
54298051;28;E;111051;40.00;0.500
54299051;28;E;112051;40.00;0.500
54300051;28;E;113051;40.00;0.500
54301051;28;E;114051;40.00;0.500
54313051;28;E;10051;40.00;0.500
43060051;28;N;4051;30.00;0.731
43062051;28;N;10051;30.00;0.687
43143051;28;E;4051;30.00;0.450
47184051;28;E;10051;30.00;0.450
49740051;28;E;111051;30.00;0.450
49741051;28;E;112051;30.00;0.450
49742051;28;E;113051;30.00;0.450
49743051;28;E;114051;30.00;0.450
52312051;28;E;117051;30.00;0.450
52313051;28;E;118051;30.00;0.450
52314051;28;E;17051;30.00;0.450
43157051;28;E;10051;25.00;0.553
43175051;28;E;10051;35.00;0.600
43183051;28;E;10051;35.00;0.450
47005051;28;E;108051;35.00;0.450
47007051;28;E;109051;35.00;0.450
47009051;28;E;17051;35.00;0.450
47261051;28;E;11051;35.00;0.450
51366051;28;E;117051;35.00;0.450
51367051;28;E;118051;35.00;0.450
51368051;28;E;120051;35.00;0.450
55042051;28;E;122051;35.00;0.450
43194051;28;E;10051;25.00;0.482
43200051;28;E;4051;25.00;0.487
43203051;7;E;91051;40.00;0.527
43228051;28;N;91051;35.00;0.618
43230051;28;N;92051;35.00;0.619
43233051;28;E;50051;50.00;0.450
43251051;28;E;4051;35.00;0.520
43256051;28;E;4051;30.00;0.520
43261051;28;E;4051;30.00;0.500
43266051;28;E;10051;25.00;0.550
43280051;28;E;7051;25.00;0.550
43292051;28;E;4051;25.00;0.550
43294051;28;E;14051;25.00;0.550
43290051;28;E;10051;30.00;0.640
43296051;28;E;17051;30.00;0.676
43351051;28;E;4051;40.00;0.550
43353051;28;E;10051;40.00;0.550
43440051;28;E;14051;40.00;0.550
44188051;28;E;107051;40.00;0.550
44189051;28;E;106051;40.00;0.550
44190051;28;E;108051;40.00;0.550
44191051;28;E;109051;40.00;0.550
45196051;28;E;108051;40.00;0.550
45197051;28;E;109051;40.00;0.550
45287051;28;E;10051;40.00;0.550
45289051;28;E;17051;40.00;0.550
48978051;28;E;117051;40.00;0.550
48980051;28;E;118051;40.00;0.550
48981051;28;E;120051;40.00;0.550
48982051;28;E;115051;40.00;0.550
48983051;28;E;116051;40.00;0.550
48984051;28;E;11051;40.00;0.550
49053051;28;E;111051;40.00;0.550
49054051;28;E;112051;40.00;0.550
43384051;28;E;10051;10.00;1.062
43386051;28;E;17051;10.00;1.062
43394051;28;E;11051;30.00;0.500
43396051;28;E;4051;30.00;0.500
43398051;28;E;14051;30.00;0.500
43758051;28;E;10051;30.00;0.500
43760051;28;E;17051;30.00;0.500
43401051;28;E;4051;25.00;0.600
43403051;28;E;7051;25.00;0.600
43408051;28;E;11051;0.00;1.267
43557051;28;E;10051;0.00;1.253
44446051;28;E;4051;0.00;1.213
44448051;28;E;14051;0.00;1.253
45859051;28;E;7051;0.00;1.253
46372051;28;E;106051;0.00;1.213
46374051;28;E;107051;0.00;1.213
49145051;28;E;111051;0.00;1.267
49146051;28;E;87051;0.00;1.253
49147051;28;E;82051;0.00;1.253
49148051;28;E;83051;0.00;1.253
49150051;28;E;120051;0.00;1.267
49151051;28;E;44051;0.00;1.253
49224051;28;E;56051;0.00;1.253
49226051;28;E;114051;0.00;1.253
49326051;28;E;119051;0.00;1.253
43421051;28;E;4051;30.00;0.731
43430051;28;E;10051;35.00;0.500
43437051;28;E;10051;35.00;0.500
43525051;28;E;14051;35.00;0.500
43444051;28;N;10051;40.00;0.547
43446051;28;N;4051;40.00;0.581
43462051;28;E;4051;40.00;0.450
43464051;28;E;14051;40.00;0.450
43466051;28;E;10051;40.00;0.450
43469051;28;E;10051;40.00;0.450
43473051;28;E;10051;45.00;0.500
43480051;28;N;10051;30.00;0.687
43494051;28;E;10051;40.00;0.450
43544051;28;E;10051;45.00;0.450
44452051;28;E;109051;45.00;0.450
44627051;28;E;108051;45.00;0.450
43550051;28;N;4051;25.00;0.806
45364051;28;N;7051;25.00;0.832
45539051;28;N;4051;25.00;0.832
45540051;28;N;14051;25.00;0.832
44218051;28;E;17051;10.00;1.187
44220051;28;E;109051;10.00;1.213
43555051;28;N;10051;10.00;1.000
44343051;28;N;109051;10.00;1.231
44499051;28;N;108051;10.00;1.113
44500051;28;N;17051;10.00;1.081
44539051;28;N;106051;10.00;1.209
44540051;28;N;107051;10.00;1.263
45143051;28;N;108051;10.00;1.058
45144051;28;N;17051;10.00;1.181
45147051;28;N;109051;10.00;1.058
45405051;28;N;10051;10.00;1.181
45886051;28;N;11051;10.00;1.210
46075051;28;N;4051;10.00;1.201
46077051;28;N;14051;10.00;1.201
46570051;28;N;94051;10.00;0.895
47194051;28;N;85051;10.00;0.895
43565051;28;E;10051;10.00;0.989
43567051;28;E;17051;10.00;1.044
43583051;28;E;10051;25.00;0.770
43596051;28;E;4051;25.00;0.753
43588051;28;N;10051;30.00;0.687
43590051;28;N;17051;30.00;0.709
45431051;28;N;10051;30.00;0.702
43592051;28;N;10051;30.00;0.687
43594051;28;N;17051;30.00;0.709
43615051;28;E;10051;40.00;0.528
43625051;28;E;4051;40.00;0.540
43724051;28;E;14051;40.00;0.540
44068051;28;E;108051;40.00;0.523
44069051;28;E;106051;40.00;0.523
44070051;28;E;107051;40.00;0.523
44071051;28;E;109051;40.00;0.522
45180051;28;E;108051;40.00;0.515
45359051;28;E;10051;40.00;0.540
45360051;28;E;17051;40.00;0.525
46588051;28;E;109051;40.00;0.515
43720051;28;E;10051;30.00;0.600
44063051;28;E;108051;30.00;0.601
44064051;28;E;106051;30.00;0.600
44065051;28;E;107051;30.00;0.600
44066051;28;E;109051;30.00;0.600
47000051;28;E;108051;30.00;0.600
47002051;28;E;109051;30.00;0.600
43746051;3;E;91051;35.00;0.492
43748051;3;E;89051;35.00;0.516
43791051;28;E;10051;30.00;0.600
43797051;28;E;4051;25.00;0.600
43807051;28;E;106051;25.00;0.600
43808051;28;E;107051;25.00;0.600
43939051;28;E;106051;30.00;0.500
43940051;28;E;107051;30.00;0.500
43974051;7;E;89051;35.00;0.559
43976051;7;E;90051;35.00;0.579
44035051;7;E;91051;35.00;0.545
44037051;7;E;92051;35.00;0.545
43989051;28;E;107051;30.00;0.550
43991051;28;E;75051;30.00;0.549
44040051;7;E;89051;30.00;0.550
44042051;7;E;90051;30.00;0.550
44093051;28;E;108051;45.00;0.500
44094051;28;E;109051;45.00;0.500
44112051;28;E;106051;40.00;0.550
44119051;28;E;108051;40.00;0.550
44120051;28;E;109051;40.00;0.550
48107051;28;E;4051;40.00;0.550
50275051;28;E;117051;40.00;0.550
50277051;28;E;118051;40.00;0.550
50278051;28;E;115051;40.00;0.550
50279051;28;E;116051;40.00;0.550
51954051;28;E;108051;40.00;0.550
51955051;28;E;120051;40.00;0.550
51956051;28;E;109051;40.00;0.550
51980051;28;E;10051;40.00;0.550
54179051;28;E;17051;40.00;0.550
56229051;28;E;112051;40.00;0.550
44115051;28;E;106051;40.00;0.550
44116051;28;E;108051;40.00;0.551
44117051;28;E;109051;40.00;0.551
44172051;28;E;107051;40.00;0.550
45262051;28;E;10051;40.00;0.550
45263051;28;E;17051;40.00;0.550
45328051;28;E;4051;40.00;0.550
45329051;28;E;14051;40.00;0.550
48365051;28;E;106051;40.00;0.551
48366051;28;E;108051;40.00;0.550
48367051;28;E;109051;40.00;0.550
49087051;28;E;112051;40.00;0.550
49101051;28;E;117051;40.00;0.550
49102051;28;E;118051;40.00;0.550
44124051;28;E;108051;20.00;0.550
44212051;7;E;89051;30.00;0.550
44214051;7;E;90051;30.00;0.550
44222051;7;E;91051;30.00;0.549
44224051;7;E;92051;30.00;0.550
44227051;28;E;106051;20.00;0.600
44228051;28;E;107051;20.00;0.600
44229051;28;E;108051;20.00;0.600
44230051;28;E;109051;20.00;0.600
44253051;28;E;108051;30.00;0.610
44254051;28;E;109051;30.00;0.610
44269051;28;E;108051;35.00;0.500
44270051;28;E;109051;35.00;0.500
45184051;28;E;108051;35.00;0.500
45185051;28;E;109051;35.00;0.500
45342051;28;E;10051;35.00;0.500
45343051;28;E;17051;35.00;0.500
48880051;28;E;115051;35.00;0.500
48884051;28;E;116051;35.00;0.500
48885051;28;E;117051;35.00;0.500
48886051;28;E;118051;35.00;0.500
49061051;28;E;113051;35.00;0.500
49062051;28;E;111051;35.00;0.500
49063051;28;E;112051;35.00;0.500
49064051;28;E;114051;35.00;0.500
44305051;28;E;75051;30.00;0.550
44573051;28;E;106051;30.00;0.550
44575051;28;E;107051;30.00;0.550
44309051;28;N;106051;20.00;0.986
44311051;28;N;7051;20.00;0.929
44314051;28;E;106051;20.00;0.683
44316051;28;E;7051;20.00;0.703
44341051;28;E;106051;25.00;0.633
44349051;28;E;107051;25.00;0.633
44352051;28;E;108051;30.00;0.673
44353051;28;E;109051;30.00;0.673
44374051;28;E;108051;30.00;0.551
44375051;28;E;109051;30.00;0.550
56808051;28;E;111051;30.00;0.528
44384051;28;E;7051;20.00;0.753
44386051;28;E;106051;20.00;0.730
44387051;28;E;107051;20.00;0.730
44390051;3;E;91051;30.00;0.551
44391051;3;E;92051;30.00;0.550
44411051;7;E;91051;30.00;0.600
44413051;7;E;92051;30.00;0.600
44431051;7;E;89051;30.00;0.600
44433051;7;E;90051;30.00;0.600
44865051;7;E;105051;30.00;0.600
53443051;7;E;10051;30.00;0.600
53444051;7;E;17051;30.00;0.600
44418051;28;E;106051;30.00;0.500
44419051;28;E;107051;30.00;0.500
44456051;28;E;108051;45.00;0.450
44457051;28;E;109051;45.00;0.450
44460051;28;E;106051;30.00;0.550
44461051;28;E;107051;30.00;0.550
44463051;28;E;7051;20.00;0.773
44475051;28;E;108051;35.00;0.500
44476051;28;E;109051;35.00;0.500
44503051;28;E;108051;30.00;0.549
44504051;28;E;17051;30.00;0.550
44507051;7;E;89051;30.00;0.600
44509051;7;E;90051;30.00;0.600
44758051;7;E;105051;30.00;0.600
44511051;28;E;106051;40.00;0.500
44512051;28;E;107051;40.00;0.500
44514051;28;E;108051;40.00;0.500
44517051;28;E;109051;40.00;0.500
44547051;7;E;89051;20.00;0.882
44551051;7;E;90051;20.00;0.882
44555051;7;E;91051;20.00;0.743
44557051;7;E;92051;20.00;0.743
44570051;7;E;95051;20.00;0.808
55944051;7;E;111051;20.00;0.733
55945051;7;E;112051;20.00;0.739
55946051;7;E;24051;20.00;0.808
55947051;7;E;10051;20.00;0.765
55948051;7;E;17051;20.00;0.765
55949051;7;E;11051;20.00;0.738
44646051;3;E;91051;40.00;0.475
44647051;3;E;92051;40.00;0.475
44659051;3;E;89051;40.00;0.449
44661051;3;E;90051;40.00;0.427
44837051;28;N;7051;25.00;0.832
50590051;28;N;120051;25.00;0.806
44839051;28;N;7051;35.00;0.691
44843051;28;E;108051;30.00;0.594
44844051;28;E;17051;30.00;0.612
44857051;28;E;108051;30.00;0.599
44859051;28;E;109051;30.00;0.599
45127051;28;E;109051;30.00;0.600
45251051;28;E;10051;30.00;0.600
45252051;28;E;17051;30.00;0.600
49689051;28;E;113051;30.00;0.600
49691051;28;E;114051;30.00;0.600
50228051;28;E;117051;30.00;0.600
50229051;28;E;118051;30.00;0.600
50230051;28;E;115051;30.00;0.599
50231051;28;E;116051;30.00;0.600
51895051;28;E;108051;30.00;0.600
44982051;28;E;7051;40.00;0.500
44984051;28;E;106051;40.00;0.500
44985051;28;E;14051;40.00;0.500
44999051;28;N;7051;30.00;0.750
45008051;28;N;7051;30.00;0.750
45020051;28;N;7051;30.00;0.750
45083051;28;E;11051;35.00;0.500
45111051;28;E;4051;30.00;0.594
45113051;28;E;106051;30.00;0.576
45163051;28;E;108051;40.00;0.493
45173051;28;E;108051;30.00;0.559
45182051;28;E;108051;35.00;0.500
45187051;28;E;4051;30.00;0.600
45189051;28;E;108051;25.00;0.500
55374051;28;E;10051;25.00;0.490
55375051;28;E;17051;25.00;0.490
45265051;28;E;10051;40.00;0.500
45266051;28;E;17051;40.00;0.500
46974051;28;E;4051;40.00;0.500
46976051;28;E;14051;40.00;0.500
48461051;28;E;106051;40.00;0.500
48462051;28;E;107051;40.00;0.500
49036051;28;E;117051;40.00;0.500
49037051;28;E;118051;40.00;0.500
50595051;28;E;111051;40.00;0.500
50596051;28;E;112051;40.00;0.500
50597051;28;E;120051;40.00;0.500
50598051;28;E;113051;40.00;0.500
50599051;28;E;114051;40.00;0.500
50600051;28;E;119051;40.00;0.500
50736051;28;E;28051;40.00;0.500
50738051;28;E;61051;40.00;0.500
52185051;28;E;108051;40.00;0.500
52186051;28;E;109051;40.00;0.500
45269051;3;E;91051;30.00;0.546
45270051;3;E;92051;30.00;0.546
45296051;3;E;91051;30.00;0.521
45299051;28;E;11051;30.00;0.580
45304051;3;E;91051;30.00;0.450
45305051;3;E;92051;30.00;0.450
45313051;28;E;10051;30.00;0.550
45314051;28;E;17051;30.00;0.550
45316051;28;E;4051;30.00;0.550
45317051;28;E;14051;30.00;0.550
46263051;28;E;108051;30.00;0.550
46264051;28;E;109051;30.00;0.550
47170051;28;E;85051;30.00;0.550
47171051;28;E;88051;30.00;0.550
49562051;28;E;113051;30.00;0.550
49564051;28;E;114051;30.00;0.550
50323051;28;E;115051;30.00;0.550
50324051;28;E;117051;30.00;0.550
50325051;28;E;118051;30.00;0.550
50326051;28;E;116051;30.00;0.550
45320051;3;E;89051;20.00;0.791
45321051;3;E;61051;20.00;0.720
45323051;3;E;95051;20.00;0.774
45325051;3;E;91051;20.00;0.767
45326051;3;E;92051;20.00;0.735
51968051;3;E;28051;20.00;0.817
45346051;28;E;10051;25.00;0.600
45347051;28;E;17051;25.00;0.600
55353051;28;E;117051;25.00;0.600
55354051;28;E;118051;25.00;0.600
55355051;28;E;108051;25.00;0.600
55356051;28;E;122051;25.00;0.600
45350051;28;E;10051;40.00;0.550
45351051;28;E;17051;40.00;0.550
45354051;28;E;10051;40.00;0.550
45355051;28;E;17051;40.00;0.550
45370051;28;E;4051;25.00;0.600
45373051;28;E;4051;25.00;0.600
45375051;28;E;14051;25.00;0.600
45378051;28;E;10051;30.00;0.450
45379051;28;E;17051;30.00;0.450
45429051;28;N;10051;25.00;0.824
45433051;28;E;10051;35.00;0.600
45435051;28;E;10051;30.00;0.600
45532051;28;N;10051;10.00;1.095
45533051;28;N;17051;10.00;1.181
45547051;28;E;4051;30.00;0.550
45548051;28;E;14051;30.00;0.550
45550051;28;E;10051;30.00;0.550
45551051;28;E;17051;30.00;0.550
46830051;28;E;109051;30.00;0.550
46831051;28;E;108051;30.00;0.550
49333051;28;E;111051;30.00;0.550
49335051;28;E;112051;30.00;0.550
49337051;28;E;113051;30.00;0.550
49339051;28;E;114051;30.00;0.550
45557051;28;E;4051;20.00;0.585
45558051;28;E;14051;20.00;0.585
46219051;28;E;10051;20.00;0.580
